onset	duration	trial_type	response_time	accuracy
3e-04	2.411	Neutral1	0.445	1
2.4163	2.406	Neutral1	0.573	1
4.8333	2.413	Neutral1	0.363	1
7.2493	2.43	Neutral1	0.547	1
9.6823	2.41	Neutral1	0.394	1
12.0983	2.419	Neutral1	0.386	1
14.5313	2.411	Neutral1	0.361	1
16.9483	2.418	Neutral1	0.368	1
19.3813	2.409	Neutral1	0.359	1
21.7973	2.418	Neutral1	0.535	1
24.2303	2.423	Neutral1	0.39	1
26.6633	2.405	Neutral1	0.405	1
29.0803	2.422	Neutral1	0.372	1
31.5133	2.403	Neutral1	0.57	1
33.9293	2.42	Neutral1	0.554	1
36.3623	2.419	Neutral1	0.353	1
38.7953	2.418	Neutral1	0.368	1
41.2283	2.415	Neutral1	0.431	1
43.6453	2.404	Neutral1	0.454	1
46.0613	2.424	Neutral1	0.374	1
48.4943	2.411	Neutral1	0.445	1
50.9103	2.416	Neutral1	0.517	1
53.3433	2.411	Neutral1	0.444	1
55.7603	2.421	Neutral1	0.338	1
58.1933	2.411	Neutral1	0.545	1
60.6093	2.419	Neutral1	0.553	1
63.0423	2.412	Neutral1	0.528	1
65.4593	2.423	Neutral1	0.423	1
67.8923	2.403	Neutral1	0.27	1
70.3083	2.424	Neutral1	0.374	1
72.7413	2.411	Neutral1	0.445	1
75.1573	2.414	Neutral1	0.597	1
77.5743	2.423	Neutral1	0.356	1
80.0073	2.417	Neutral1	0.45	1
82.4403	2.401	Neutral1	0.401	1
84.8563	2.421	Neutral1	0.305	0
87.2893	2.415	Neutral1	0.448	1
89.7063	2.416	Neutral1	0.399	1
92.1393	2.422	Neutral1	0.422	1
94.5723	2.411	Neutral1	0.461	1
96.9883	2.409	Neutral1	0.493	1
99.4043	2.418	Neutral1	0.469	1
101.8373	2.423	Neutral1	0.324	1
104.2703	2.399	Neutral1	0.499	1
106.6703	2.416	Neutral1	0.45	1
109.1033	2.421	Neutral1	0.505	1
111.5363	2.409	Neutral1	0.392	1
113.9533	2.427	Neutral1	0.327	0
116.3863	2.412	Neutral1	0.446	1
118.8023	2.406	Neutral1	0.39	1
121.2183	2.419	Neutral1	0.486	1
123.6513	2.417	Neutral1	0.501	1
126.0843	2.42	Neutral1	0.62	1
128.5183	2.42	Neutral1	0.57	1
130.9513	2.413	Neutral1	0.48	1
133.3673	2.411	Neutral1	0.528	1
135.7833	2.417	Neutral1	0.368	1
138.2163	2.416	Neutral1	0.567	1
140.6493	2.407	Neutral1	0.39	1
143.0663	2.424	Neutral1	0.357	1
145.4993	2.413	Neutral1	0.38	1
147.9153	2.413	Neutral1	0.38	1
150.3323	2.412	Neutral1	0.395	1
152.7483	2.414	Neutral1	0.531	1
155.1643	2.415	Neutral1	0.466	1
157.5973	2.426	Neutral1	0.393	1
160.0303	2.405	Neutral1	0.488	1
162.4473	2.411	Neutral1	0.495	1
164.8633	2.424	Neutral1	0.391	1
167.2963	2.409	Neutral1	0.326	1
169.7123	2.426	Neutral1	0.542	1
172.1463	1.841	Neutral1	0.34	1
185.0953	2.282	CongMix	0.582	1
187.3943	2.87	IncongMix	0.403	1
190.2773	2.817	CongMix	0.4	1
193.1103	2.683	CongMix	0.367	1
195.8093	2.621	CongMix	0.388	1
198.4423	2.013	IncongMix	0.563	1
200.4593	2.353	IncongMix	0.57	1
202.8253	2.898	IncongMix	0.548	1
205.7253	2.093	CongMix	0.527	1
207.8243	2.73	IncongMix	0.564	1
210.5573	2.538	CongMix	0.455	1
213.1073	2.862	IncongMix	0.529	1
215.9733	2.395	CongMix	0.479	1
218.3733	2.611	CongMix	0.527	1
220.9903	2.885	IncongMix	0.502	1
223.8893	2.205	CongMix	0.355	1
226.1063	2.243	CongMix	0.394	1
228.3553	1.954	CongMix	0.337	1
230.3223	2.896	CongMix	0.513	1
233.2213	2.181	IncongMix	0.582	1
235.4043	2.848	CongMix	0.399	1
238.2543	2.165	CongMix	0.349	1
240.4373	2.439	CongMix	0.422	1
242.8873	2.189	IncongMix	0.572	1
245.0873	2.379	CongMix	0.396	1
247.4703	2.22	IncongMix	0.653	1
249.7033	2.795	CongMix	0.396	1
252.5023	2.553	CongMix	0.453	1
255.0693	2.564	CongMix	0.381	1
257.6353	2.249	IncongMix	0.583	1
259.9013	1.987	IncongMix	0.421	1
261.9013	1.926	IncongMix	0.693	1
263.8343	2.896	IncongMix	0.48	1
266.7343	2.22	CongMix	0.404	1
268.9673	2.25	CongMix	0.451	1
271.2333	2.252	IncongMix	0.585	1
273.5003	2.131	CongMix	0.398	1
275.6333	2.739	IncongMix	0.489	1
278.3833	2.367	IncongMix	0.467	1
280.7663	2.115	IncongMix	0.515	1
282.8993	2.617	CongMix	0.334	1
285.5323	2.631	CongMix	0.381	1
288.1653	2.138	IncongMix	0.572	1
290.3143	2.848	CongMix	0.415	1
293.1643	2.558	IncongMix	0.525	1
295.7303	2.502	IncongMix	0.535	1
298.2473	2.812	CongMix	0.362	1
301.0633	2.135	CongMix	0.418	1
303.2133	2.697	CongMix	0.38	1
305.9133	1.949	CongMix	0.399	1
307.8793	2.744	IncongMix	0.561	1
310.6293	2.307	IncongMix	0.507	1
312.9453	2.323	IncongMix	0.607	1
315.2783	2.379	CongMix	0.346	1
317.6613	1.993	IncongMix	0.443	1
319.6613	2.081	IncongMix	0.331	0
321.7443	2.719	IncongMix	0.536	1
324.4773	2.79	IncongMix	0.523	1
327.2773	2.178	CongMix	0.411	1
329.4603	2.452	CongMix	0.419	1
331.9263	2.694	IncongMix	0.561	1
334.6263	1.917	IncongMix	0.517	1
336.5593	2.512	IncongMix	0.496	1
339.0753	2.448	IncongMix	0.548	1
341.5253	2.023	CongMix	0.49	1
343.5583	1.936	IncongMix	0.369	1
345.5083	2.434	CongMix	0.435	1
347.9573	2.327	CongMix	0.394	1
350.2903	2.592	IncongMix	0.509	1
352.8903	2.082	IncongMix	0.533	1
354.9733	2.085	CongMix	0.385	1
357.0733	1.938	IncongMix	0.581	1
369.8713	2.412	Congruent1	0.479	1
372.2883	2.414	Congruent1	0.398	1
374.7043	2.414	Congruent1	0.398	1
377.1203	2.413	Congruent1	0.43	1
379.5373	2.423	Congruent1	0.373	1
381.9703	2.412	Congruent1	0.379	1
384.3863	2.414	Congruent1	0.331	1
386.8033	2.412	Congruent1	0.546	1
389.2193	2.418	Congruent1	0.402	1
391.6523	2.402	Congruent1	0.553	1
394.0683	2.416	Congruent1	0.433	1
396.4853	2.426	Congruent1	0.376	1
398.9183	2.416	Congruent1	0.399	1
401.3513	2.406	Congruent1	0.39	1
403.7673	2.428	Congruent1	0.462	1
406.2003	2.409	Congruent1	0.476	1
408.6173	2.415	Congruent1	0.315	1
411.0503	2.42	Congruent1	0.37	1
413.4833	2.409	Congruent1	0.393	1
415.8993	2.408	Congruent1	0.409	0
418.3153	2.425	Congruent1	0.441	1
420.7493	2.406	Congruent1	0.423	1
423.1653	2.42	Congruent1	0.503	1
425.5983	2.418	Congruent1	0.518	1
428.0313	2.415	Congruent1	0.333	1
430.4473	2.419	Congruent1	0.436	1
432.8803	2.402	Congruent1	0.419	1
435.2973	2.416	Congruent1	0.466	1
437.7303	2.418	Congruent1	0.385	1
440.1633	2.413	Congruent1	0.48	1
442.5793	2.419	Congruent1	0.336	1
445.0123	2.416	Congruent1	0.399	1
447.4293	2.421	Congruent1	0.438	1
449.8623	2.401	Congruent1	0.501	1
452.2783	2.414	Congruent1	0.581	1
454.6943	2.424	Congruent1	0.341	1
457.1273	2.415	Congruent1	0.515	1
459.5443	2.412	Congruent1	0.346	1
461.9603	2.426	Congruent1	0.41	1
464.3933	2.411	Congruent1	0.377	1
466.8103	2.409	Congruent1	0.376	1
469.2263	2.424	Congruent1	0.408	1
471.6593	2.417	Congruent1	0.367	1
474.0923	2.405	Congruent1	0.422	1
476.5083	2.421	Congruent1	0.422	1
478.9413	2.42	Congruent1	0.421	1
481.3743	2.413	Congruent1	0.363	1
483.7913	2.41	Congruent1	0.394	1
486.2073	2.411	Congruent1	0.394	1
488.6243	2.424	Congruent1	0.441	1
491.0573	2.412	Congruent1	0.312	1
493.4733	2.41	Congruent1	0.344	1
495.8893	2.423	Congruent1	0.424	1
498.3223	2.413	Congruent1	0.463	1
