"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.417	"Congruent1"	0.517	1
2.4333	2.407	"Congruent1"	0.34	1
4.8503	2.412	"Congruent1"	0.379	1
7.2663	2.425	"Congruent1"	0.259	1
9.6993	2.401	"Congruent1"	0.402	1
12.1153	2.43	"Congruent1"	0.314	1
14.5483	2.415	"Congruent1"	0.265	1
16.9653	2.405	"Congruent1"	0.272	1
19.3813	2.422	"Congruent1"	0.456	1
21.8143	2.407	"Congruent1"	0.374	1
24.2303	2.42	"Congruent1"	0.286	1
26.6643	2.414	"Congruent1"	0.364	1
29.0803	2.41	"Congruent1"	0.244	1
31.4963	2.429	"Congruent1"	0.38	1
33.9293	2.41	"Congruent1"	0.227	1
36.3463	2.415	"Congruent1"	0.482	1
38.7793	2.411	"Congruent1"	0.345	1
41.1953	2.421	"Congruent1"	0.505	1
43.6283	2.416	"Congruent1"	0.4	1
46.0613	2.404	"Congruent1"	0.27	1
48.4783	2.425	"Congruent1"	0.341	1
50.9113	2.405	"Congruent1"	0.372	1
53.3273	2.42	"Congruent1"	0.42	1
55.7603	2.42	"Congruent1"	0.387	1
58.1933	2.419	"Congruent1"	0.386	1
60.6263	2.409	"Congruent1"	0.393	1
63.0423	2.419	"Congruent1"	0.353	0
65.4753	2.408	"Congruent1"	0.408	1
67.8923	2.424	"Congruent1"	0.407	1
70.3253	2.415	"Congruent1"	0.382	1
72.7413	2.414	"Congruent1"	0.397	1
75.1583	2.403	"Congruent1"	0.42	1
77.5743	2.429	"Congruent1"	0.396	1
80.0073	2.406	"Congruent1"	0.523	1
82.4233	2.418	"Congruent1"	0.435	1
84.8563	2.42	"Congruent1"	0.354	1
87.2893	2.404	"Congruent1"	0.337	1
89.7063	2.414	"Congruent1"	0.248	1
92.1223	2.424	"Congruent1"	0.424	1
94.5553	2.411	"Congruent1"	0.527	1
96.9723	2.408	"Congruent1"	0.325	1
99.3883	2.414	"Congruent1"	0.365	1
101.8043	2.426	"Congruent1"	0.477	1
104.2373	2.405	"Congruent1"	0.372	1
106.6543	2.422	"Congruent1"	0.339	1
109.0873	2.408	"Congruent1"	0.458	1
111.5033	2.415	"Congruent1"	0.298	1
