onset	duration	trial_type	response_time	accuracy
3e-04	2.502	IncongMix	0.569	1
2.5163	1.924	IncongMix	0.525	1
4.4493	1.95	CongMix	0.4	1
6.4163	2.305	IncongMix	0.489	1
8.7323	1.996	IncongMix	0.429	1
10.7323	2.018	CongMix	0.485	1
12.7653	2.451	CongMix	0.435	1
15.2313	2.229	IncongMix	0.513	1
17.4643	2.257	CongMix	0.44	1
19.7313	1.907	IncongMix	0.541	1
21.6473	2.894	IncongMix	0.561	1
24.5473	2.738	IncongMix	0.589	1
27.2963	2.396	CongMix	0.48	1
29.6963	2.279	CongMix	0.496	1
31.9793	2.384	CongMix	0.501	1
34.3793	2.571	CongMix	0.804	1
36.9623	2.081	IncongMix	0.581	1
39.0453	2.569	IncongMix	0.586	1
41.6283	2.377	CongMix	0.427	1
44.0113	2.221	CongMix	0.388	1
46.2443	2.18	IncongMix	0.563	1
48.4273	2.236	IncongMix	0.436	1
50.6773	2.599	IncongMix	0.466	1
53.2933	2.084	CongMix	0.617	1
55.3933	2.896	IncongMix	0.397	1
58.2923	2.165	CongMix	0.482	1
60.4753	2.866	IncongMix	0.483	1
63.3583	2.127	IncongMix	0.544	1
65.4913	2.114	IncongMix	0.547	1
67.6083	2.097	CongMix	0.598	1
69.7073	2.741	IncongMix	0.475	1
72.4573	2.604	CongMix	0.421	1
75.0733	1.949	IncongMix	0.516	1
77.0403	2.836	CongMix	0.653	1
79.8893	2.719	IncongMix	0.436	1
82.6223	2.64	CongMix	0.407	1
85.2723	2.862	IncongMix	0.429	1
88.1383	1.998	IncongMix	0.531	1
90.1383	2	IncongMix	0.467	1
92.1543	2.893	IncongMix	0.427	1
95.0543	2.795	IncongMix	0.478	1
97.8543	2.806	CongMix	0.39	1
100.6703	2.261	IncongMix	0.478	1
102.9363	2.152	CongMix	0.452	1
105.1033	2.321	CongMix	0.421	1
107.4363	2.367	IncongMix	0.584	1
109.8193	2.547	CongMix	0.481	1
112.3683	2.217	IncongMix	0.468	1
114.6013	2.859	CongMix	0.442	1
117.4683	2.12	CongMix	0.503	1
119.6013	2.443	CongMix	0.394	1
122.0503	2.53	CongMix	0.481	1
124.5833	2.081	IncongMix	0.532	1
126.6663	2.698	IncongMix	0.465	1
129.3663	2.63	CongMix	0.397	1
131.9993	2.819	CongMix	0.436	1
134.8323	2.356	IncongMix	0.49	1
137.1983	2.686	CongMix	0.42	1
139.8983	2.259	CongMix	0.576	1
142.1643	2.438	CongMix	0.422	1
144.6143	1.961	CongMix	0.412	1
146.5803	2.697	CongMix	0.414	1
149.2803	2.202	CongMix	0.386	1
151.4963	2.136	CongMix	0.386	1
153.6463	2.453	IncongMix	0.436	1
156.1133	2.89	CongMix	0.44	1
159.0123	2.502	IncongMix	0.469	1
161.5283	2.191	IncongMix	0.441	1
163.7283	2.811	CongMix	0.545	1
166.5443	2.618	CongMix	0.369	1
169.1773	2.731	IncongMix	0.448	1
171.9103	1.796	IncongMix	0.372	0
184.8093	2.413	Control1	0.447	1
187.2253	2.408	Control1	0.375	1
189.6413	2.423	Control1	0.407	1
192.0743	2.413	Control1	0.446	1
194.4913	2.413	Control1	0.397	1
196.9073	2.407	Control1	0.324	1
199.3233	2.426	Control1	0.46	1
201.7563	2.402	Control1	0.419	1
204.1733	2.429	Control1	0.362	1
206.6063	2.4	Control1	0.417	1
209.0223	2.425	Control1	0.425	1
211.4553	2.408	Control1	0.392	1
213.8713	2.416	Control1	0.416	1
216.2883	2.415	Control1	0.382	1
218.7213	2.413	Control1	0.397	1
221.1373	2.423	Control1	0.373	1
223.5703	2.412	Control1	0.412	1
225.9873	2.412	Control1	0.395	1
228.4033	2.426	Control1	0.459	1
230.8363	2.403	Control1	0.37	1
233.2523	2.414	Control1	0.314	1
235.6693	2.418	Control1	0.368	1
238.1023	2.418	Control1	0.351	1
240.5353	2.406	Control1	0.39	1
242.9513	2.422	Control1	0.422	1
245.3843	2.421	Control1	0.605	1
247.8173	2.405	Control1	0.372	1
250.2333	2.422	Control1	0.356	1
252.6663	2.421	Control1	0.355	1
255.0993	2.404	Control1	0.354	1
257.5163	2.416	Control1	0.449	1
259.9493	2.416	Control1	0.399	1
262.3823	2.417	Control1	0.334	1
264.8153	2.414	Control1	0.365	1
267.2313	2.416	Control1	0.333	1
269.6643	2.42	Control1	0.404	1
272.0973	2.408	Control1	0.459	1
274.5133	2.415	Control1	0.515	1
276.9303	2.424	Control1	0.441	1
279.3633	2.4	Control1	0.384	1
281.7793	2.416	Control1	0.4	1
284.2123	2.411	Control1	0.495	1
286.6283	2.422	Control1	0.439	1
289.0613	2.424	Control1	0.358	1
291.4943	2.408	Control1	0.341	1
293.9113	2.414	Control1	0.364	1
296.3273	2.408	Control1	0.459	1
298.7433	2.415	Control1	0.499	1
301.1603	2.419	Control1	0.402	1
303.5933	2.425	Control1	0.425	1
306.0263	2.414	Control1	0.448	1
308.4423	2.416	Control1	0.4	1
310.8753	2.401	Control1	0.351	1
313.2923	2.422	Control1	0.422	1
315.7253	2.407	Control1	0.341	1
318.1413	2.415	Control1	0.332	1
320.5743	2.429	Control1	0.379	1
323.0073	2.402	Control1	0.386	1
325.4233	2.413	Control1	0.33	1
327.8403	2.42	Control1	0.337	1
330.2733	2.426	Control1	0.376	1
332.7063	2.401	Control1	0.351	1
335.1223	2.429	Control1	0.463	1
337.5553	2.404	Control1	0.421	1
339.9713	2.416	Control1	0.333	1
342.4043	2.422	Control1	0.356	1
344.8373	2.414	Control1	0.331	1
347.2543	2.403	Control1	0.37	1
349.6703	2.427	Control1	0.394	1
352.1033	2.41	Control1	0.377	1
354.5193	2.408	Control1	0.441	1
356.9363	1.9	Control1	0.384	1
369.9173	2.44	CongMix	0.49	1
372.3673	2.566	CongMix	0.416	1
374.9503	2.212	IncongMix	0.513	1
377.1663	2.257	IncongMix	0.457	1
379.4333	2.364	CongMix	0.365	1
381.7993	2.175	IncongMix	0.559	1
383.9823	2.733	IncongMix	0.616	1
386.7323	2.349	IncongMix	0.466	1
389.0983	2.876	IncongMix	0.676	1
391.9813	1.948	CongMix	0.465	1
393.9313	2.584	IncongMix	0.435	1
396.5303	2.338	IncongMix	0.572	1
398.8803	2.551	IncongMix	0.485	1
401.4463	2.022	IncongMix	0.455	1
403.4803	2.006	CongMix	0.389	1
405.4963	2.629	CongMix	0.429	1
408.1293	2.741	IncongMix	0.524	1
410.8793	2.014	IncongMix	0.614	1
412.8953	2.251	CongMix	0.502	1
415.1613	2.396	CongMix	0.38	1
417.5613	2.125	CongMix	0.492	1
419.6943	1.911	IncongMix	0.678	1
421.6103	2.712	IncongMix	0.562	1
424.3273	2.886	IncongMix	0.637	1
427.2263	2.447	CongMix	0.514	1
429.6763	2.607	CongMix	0.408	1
432.2923	2.504	IncongMix	0.504	1
434.8093	2.228	CongMix	0.395	1
437.0423	2.782	IncongMix	0.466	1
439.8413	1.915	IncongMix	0.482	1
441.7583	2.742	IncongMix	0.493	1
444.5073	1.949	CongMix	0.416	1
446.4743	2.449	CongMix	0.449	1
448.9403	2.173	IncongMix	0.423	1
451.1233	2.88	IncongMix	0.464	1
454.0063	1.946	IncongMix	0.429	1
