onset	duration	trial_type	response_time	accuracy
3e-04	2.414	Control1	0.447	1
2.4173	2.41	Control1	0.31	1
4.8333	2.419	Control1	0.286	1
7.2663	2.413	Control1	0.397	1
9.6823	2.41	Control1	0.293	1
12.0993	2.422	Control1	0.372	1
14.5323	2.415	Control1	0.315	1
16.9483	2.414	Control1	0.347	1
19.3653	2.422	Control1	0.305	1
21.7983	2.406	Control1	0.256	1
24.2143	2.421	Control1	0.288	1
26.6473	2.409	Control1	0.343	1
29.0633	2.418	Control1	0.319	1
31.4963	2.425	Control1	0.342	1
33.9293	2.405	Control1	0.405	1
36.3463	2.424	Control1	0.324	1
38.7793	2.409	Control1	0.259	1
41.1953	2.422	Control1	0.322	1
43.6283	2.414	Control1	0.265	1
46.0443	2.415	Control1	0.265	1
48.4613	2.418	Control1	0.368	1
50.8943	2.413	Control1	0.263	1
53.3103	2.419	Control1	0.303	1
55.7433	2.416	Control1	0.35	1
58.1763	2.402	Control1	0.269	1
60.5923	2.426	Control1	0.26	1
63.0253	2.415	Control1	0.315	1
65.4423	2.417	Control1	0.25	1
67.8753	2.419	Control1	0.369	1
70.3083	2.403	Control1	0.32	1
72.7243	2.415	Control1	0.216	0
75.1403	2.418	Control1	0.352	1
77.5733	2.416	Control1	0.367	1
80.0063	2.418	Control1	0.285	1
82.4393	2.423	Control1	0.324	1
84.8723	2.408	Control1	0.275	1
87.2893	2.423	Control1	0.29	1
89.7223	2.415	Control1	0.265	1
92.1383	2.42	Control1	0.337	1
94.5713	2.412	Control1	0.312	1
96.9883	2.409	Control1	0.359	1
99.4043	2.421	Control1	0.255	1
101.8373	2.41	Control1	0.277	1
104.2533	2.418	Control1	0.269	1
106.6863	2.416	Control1	0.3	1
109.1193	2.424	Control1	0.275	1
111.5523	2.403	Control1	0.37	1
113.9693	2.431	Control1	0.281	1
116.4023	2.402	Control1	0.336	1
118.8183	2.428	Control1	0.328	1
121.2513	2.407	Control1	0.374	1
123.6673	2.418	Control1	0.302	1
126.1003	2.41	Control1	0.293	1
128.5173	2.423	Control1	0.356	1
130.9503	2.413	Control1	0.363	1
133.3663	2.416	Control1	0.283	1
135.7993	2.42	Control1	0.354	1
138.2323	2.414	Control1	0.281	1
140.6483	2.419	Control1	0.336	1
143.0813	2.402	Control1	0.319	1
145.4983	2.425	Control1	0.358	1
147.9313	2.419	Control1	0.269	1
150.3643	2.41	Control1	0.26	1
152.7803	2.409	Control1	0.276	1
155.1963	2.416	Control1	0.3	1
157.6293	2.421	Control1	0.355	1
160.0623	2.424	Control1	0.458	1
162.4953	2.404	Control1	0.304	1
164.9123	2.426	Control1	0.359	1
167.3453	2.404	Control1	0.238	1
169.7613	2.428	Control1	0.262	1
172.1943	1.809	Control1	0.293	1
185.1593	2.838	CongMix	0.471	1
188.0093	2.18	IncongMix	0.597	1
190.1923	2.126	IncongMix	0.326	0
192.3253	2.005	IncongMix	0.489	1
194.3413	2.129	CongMix	0.513	1
196.4743	2.62	CongMix	0.404	1
199.1073	2.586	IncongMix	0.603	1
201.7073	2.572	CongMix	0.306	1
204.2903	2.314	IncongMix	0.331	0
206.6063	2.373	CongMix	0.407	1
208.9893	2.159	CongMix	0.392	1
211.1563	2.02	CongMix	0.353	1
213.1893	2.021	IncongMix	0.504	1
215.2223	2.17	CongMix	0.487	1
217.4053	2.076	IncongMix	0.576	1
219.4883	1.935	IncongMix	0.485	1
221.4383	2.632	CongMix	0.399	1
224.0713	1.956	CongMix	0.373	1
226.0373	2.371	IncongMix	0.471	1
228.4203	2.457	CongMix	0.408	1
230.8863	2.7	IncongMix	0.35	0
233.6033	2.433	CongMix	0.417	1
236.0523	2.101	CongMix	0.368	1
238.1693	2.115	CongMix	0.515	1
240.2853	2.861	CongMix	0.295	1
243.1513	2.44	CongMix	0.34	1
245.6013	2.719	CongMix	0.386	1
248.3343	2.349	IncongMix	0.333	0
250.7003	2.391	CongMix	0.391	1
253.1003	1.919	IncongMix	0.503	1
255.0333	2.882	IncongMix	0.482	1
257.9163	2.109	IncongMix	0.575	1
260.0333	2.608	CongMix	0.658	1
262.6493	2.439	IncongMix	0.522	1
265.0993	2.899	CongMix	0.399	1
268.0153	2.24	IncongMix	0.491	1
270.2643	2.306	IncongMix	0.506	1
272.5813	2.892	IncongMix	0.509	1
275.4803	2.551	CongMix	0.434	1
278.0473	2.22	CongMix	0.403	1
280.2803	2.288	CongMix	0.354	1
282.5803	2.256	CongMix	0.406	1
284.8463	1.928	IncongMix	0.595	1
286.7793	2.744	IncongMix	0.494	1
289.5293	2.385	CongMix	0.352	1
291.9283	2.875	IncongMix	0.409	1
294.8113	2.623	CongMix	0.374	1
297.4443	2.243	IncongMix	0.493	1
299.6943	2.806	CongMix	0.307	1
302.5103	2.572	IncongMix	0.339	0
305.0933	2.507	IncongMix	0.507	1
307.6103	2.735	IncongMix	0.502	1
310.3593	2.714	IncongMix	0.449	1
313.0753	2.697	CongMix	0.397	1
315.7753	1.99	IncongMix	0.473	1
317.7753	2.751	IncongMix	0.601	1
320.5413	2.899	IncongMix	0.499	1
323.4413	2.072	CongMix	0.422	1
325.5243	2.812	CongMix	0.379	1
328.3403	2.212	IncongMix	0.563	1
330.5563	2.519	IncongMix	0.403	1
333.0893	2.862	IncongMix	0.462	1
335.9563	2.132	IncongMix	0.515	1
338.0893	2.8	CongMix	0.35	1
