onset	duration	trial_type	response_time	accuracy
3e-04	2.404	Neutral1	0.437	1
2.4173	2.414	Neutral1	0.348	1
4.8333	2.417	Neutral1	0.484	1
7.2663	2.415	Neutral1	0.315	1
9.6833	2.413	Neutral1	0.33	1
12.0993	2.421	Neutral1	0.538	1
14.5323	2.409	Neutral1	0.376	1
16.9483	2.425	Neutral1	0.392	1
19.3813	2.412	Neutral1	0.495	1
21.7983	2.418	Neutral1	0.518	1
24.2313	2.413	Neutral1	0.413	1
26.6473	2.414	Neutral1	0.381	1
29.0633	2.42	Neutral1	0.421	1
31.4963	2.412	Neutral1	0.412	1
33.9133	2.411	Neutral1	0.378	1
36.3293	2.414	Neutral1	0.482	1
38.7453	2.419	Neutral1	0.386	1
41.1783	2.409	Neutral1	0.409	1
43.5953	2.414	Neutral1	0.464	1
46.0113	2.426	Neutral1	0.36	1
48.4443	2.41	Neutral1	0.327	1
50.8603	2.421	Neutral1	0.455	1
53.2933	2.406	Neutral1	0.389	1
55.7103	2.417	Neutral1	0.3	1
58.1433	2.407	Neutral1	0.291	1
60.5593	2.421	Neutral1	0.355	1
62.9923	2.422	Neutral1	0.306	0
65.4253	2.417	Neutral1	0.417	1
67.8583	2.407	Neutral1	0.424	1
70.2743	2.425	Neutral1	0.376	1
72.7073	1.517	Neutral1	0	0
75.1243	2.411	Neutral1	0.461	1
77.5403	2.42	Neutral1	0.437	1
79.9733	2.405	Neutral1	0.356	1
82.3893	2.416	Neutral1	0.516	1
84.8063	2.415	Neutral1	0.499	1
87.2223	2.417	Neutral1	0.467	1
89.6553	2.417	Neutral1	0.434	1
92.0883	2.416	Neutral1	0.4	1
94.5213	2.414	Neutral1	0.431	1
96.9373	2.404	Neutral1	0.487	1
99.3543	2.419	Neutral1	0.486	1
101.7873	2.423	Neutral1	0.773	1
104.2203	2.41	Neutral1	0.46	1
106.6363	2.424	Neutral1	0.324	1
109.0693	2.417	Neutral1	0.467	1
111.5023	2.404	Neutral1	0.521	1
113.9183	2.421	Neutral1	0.505	1
116.3513	2.416	Neutral1	0.4	1
118.7843	2.416	Neutral1	0.367	1
121.2173	2.407	Neutral1	0.39	1
123.6343	2.424	Neutral1	0.557	1
126.0673	2.418	Neutral1	0.468	1
128.5003	2.409	Neutral1	0.443	1
130.9163	2.411	Neutral1	0.378	1
133.3323	2.424	Neutral1	0.458	1
135.7653	2.412	Neutral1	0.529	1
138.1823	2.417	Neutral1	0.384	1
140.6153	2.403	Neutral1	0.503	1
143.0313	2.424	Neutral1	0.391	1
145.4643	2.407	Neutral1	0.358	1
147.8803	2.432	Neutral1	0.566	1
150.3133	2.409	Neutral1	0.492	1
152.7303	2.42	Neutral1	0.403	1
