"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.354	"IncongMix"	0.404	1
2.3673	2.083	"CongMix"	0.333	1
4.4673	2.32	"IncongMix"	0.353	0
6.8003	2.444	"CongMix"	0.428	1
9.2493	2.378	"CongMix"	0.379	1
11.6323	2.815	"CongMix"	0.532	1
14.4493	2.567	"CongMix"	0.467	1
17.0323	2.301	"IncongMix"	0.451	1
19.3483	2.251	"IncongMix"	0.535	1
21.6143	2.008	"IncongMix"	0.541	1
23.6313	2.9	"IncongMix"	0.5	1
26.5473	2.172	"IncongMix"	0.472	1
28.7303	2.445	"CongMix"	0.345	1
31.1803	2.116	"CongMix"	0.383	1
33.3133	2.821	"CongMix"	0.354	1
36.1463	2.561	"CongMix"	0.361	1
38.7123	2.576	"IncongMix"	0.41	1
41.2953	2.742	"IncongMix"	0.459	1
44.0453	2.004	"IncongMix"	0.421	1
46.0613	2.896	"CongMix"	0.429	1
48.9613	2.377	"CongMix"	0.377	1
51.3443	2.206	"CongMix"	0.49	1
53.5603	2.855	"CongMix"	0.338	1
56.4273	2.111	"IncongMix"	0.511	1
58.5433	1.912	"IncongMix"	0.379	1
60.4593	2.203	"IncongMix"	0.486	1
62.6763	2.123	"IncongMix"	0.573	1
64.8093	2.167	"CongMix"	0.6	1
66.9923	2.241	"IncongMix"	0.841	1
69.2423	2.021	"CongMix"	0.487	1
71.2753	2.697	"IncongMix"	0.598	1
73.9743	2.894	"IncongMix"	0.411	1
76.8743	2.176	"IncongMix"	0.343	1
79.0573	2.872	"IncongMix"	0.456	1
81.9403	2.461	"CongMix"	0.428	1
84.4063	2.094	"CongMix"	0.378	1
86.5063	2.352	"IncongMix"	0.486	1
88.8723	2.571	"IncongMix"	0.488	1
91.4553	2.746	"IncongMix"	0.513	1
94.2053	2.319	"CongMix"	0.403	1
96.5383	2.609	"CongMix"	0.51	1
99.1543	2.888	"IncongMix"	0.438	1
102.0543	2.252	"CongMix"	0.353	1
104.3203	2.006	"IncongMix"	0.439	1
106.3373	2.858	"CongMix"	0.358	1
109.2033	2.727	"IncongMix"	0.444	1
111.9363	1.94	"IncongMix"	0.423	1
113.8863	2.672	"CongMix"	0.305	1
116.5693	2.104	"IncongMix"	0.422	1
118.6853	2.387	"CongMix"	0.354	1
121.0853	2.13	"CongMix"	0.33	1
123.2183	2.803	"IncongMix"	0.437	1
126.0343	2.245	"IncongMix"	0.412	1
128.2843	2.629	"CongMix"	0.346	1
130.9173	2.61	"CongMix"	0.361	1
133.5333	2.733	"IncongMix"	0.417	1
136.2833	2.246	"CongMix"	0.379	1
138.5333	1.959	"CongMix"	0.393	1
140.4993	2.713	"CongMix"	0.347	1
143.2153	1.945	"CongMix"	0.295	1
145.1653	2.505	"IncongMix"	0.289	0
147.6813	2.501	"IncongMix"	0.468	1
150.1983	2.534	"CongMix"	0.551	1
152.7473	2.867	"IncongMix"	0.434	1
155.6303	2.632	"CongMix"	0.383	1
158.2633	2.216	"CongMix"	0.55	1
160.4963	2.176	"CongMix"	0.509	1
162.6803	1.933	"IncongMix"	0.533	1
164.6293	2.792	"CongMix"	0.376	1
167.4293	2.284	"CongMix"	0.351	1
169.7293	2.08	"IncongMix"	0.363	0
171.8123	2.044	"IncongMix"	0.496	1
184.7933	2.403	"Congruent1"	0.403	1
187.2103	2.412	"Congruent1"	0.346	1
189.6263	2.417	"Congruent1"	0.401	1
192.0593	2.428	"Congruent1"	0.312	1
194.4923	2.403	"Congruent1"	0.319	1
196.9093	2.421	"Congruent1"	0.438	1
199.3413	2.419	"Congruent1"	0.502	1
201.7753	2.414	"Congruent1"	0.364	1
204.1913	2.415	"Congruent1"	0.316	1
206.6073	2.406	"Congruent1"	0.356	1
209.0243	2.42	"Congruent1"	0.387	1
211.4573	2.42	"Congruent1"	0.353	1
213.8903	2.417	"Congruent1"	0.384	1
216.3233	2.408	"Congruent1"	0.375	1
218.7393	2.414	"Congruent1"	0.431	1
221.1553	2.424	"Congruent1"	0.375	1
223.5883	2.41	"Congruent1"	0.31	1
226.0053	2.407	"Congruent1"	0.557	1
228.4213	2.421	"Congruent1"	0.405	1
230.8543	2.407	"Congruent1"	0.508	1
233.2703	2.415	"Congruent1"	0.315	1
235.6873	2.429	"Congruent1"	0.362	1
238.1203	2.41	"Congruent1"	0.377	1
240.5363	2.411	"Congruent1"	0.377	1
242.9533	2.409	"Congruent1"	0.376	1
245.3693	2.422	"Congruent1"	0.472	1
247.8023	2.416	"Congruent1"	0.383	1
250.2353	2.421	"Congruent1"	0.438	1
252.6683	2.413	"Congruent1"	0.397	1
255.0843	2.419	"Congruent1"	0.436	1
257.5173	2.412	"Congruent1"	0.595	1
259.9343	2.41	"Congruent1"	0.41	1
262.3503	2.412	"Congruent1"	0.346	1
264.7663	2.418	"Congruent1"	0.402	1
267.1993	2.417	"Congruent1"	0.401	1
269.6323	2.41	"Congruent1"	0.36	1
272.0493	2.415	"Congruent1"	0.415	1
274.4653	2.416	"Congruent1"	0.399	1
276.8823	2.423	"Congruent1"	0.373	1
279.3153	2.414	"Congruent1"	0.364	1
281.7313	2.42	"Congruent1"	0.42	1
284.1643	2.405	"Congruent1"	0.339	1
286.5803	2.412	"Congruent1"	0.395	1
288.9973	2.413	"Congruent1"	0.33	1
291.4133	2.42	"Congruent1"	0.354	1
293.8463	2.418	"Congruent1"	0.385	0
296.2793	2.418	"Congruent1"	0.368	1
298.7123	2.416	"Congruent1"	0.366	1
301.1453	2.404	"Congruent1"	0.421	1
303.5613	2.414	"Congruent1"	0.397	1
305.9783	2.428	"Congruent1"	0.428	1
308.4113	2.411	"Congruent1"	0.411	1
310.8273	2.411	"Congruent1"	0.411	1
313.2443	2.426	"Congruent1"	0.426	1
315.6773	2.402	"Congruent1"	0.369	1
318.0933	2.417	"Congruent1"	0.401	1
320.5263	2.424	"Congruent1"	0.391	1
322.9593	2.412	"Congruent1"	0.446	1
325.3753	2.415	"Congruent1"	0.366	1
327.7923	2.411	"Congruent1"	0.461	1
330.2083	2.41	"Congruent1"	0.461	1
332.6243	2.425	"Congruent1"	0.509	1
335.0573	2.407	"Congruent1"	0.324	1
337.4743	2.413	"Congruent1"	0.547	1
339.8903	2.414	"Congruent1"	0.331	1
342.3063	2.424	"Congruent1"	0.29	1
344.7403	2.409	"Congruent1"	0.392	1
347.1563	2.412	"Congruent1"	0.296	1
349.5723	2.427	"Congruent1"	0.344	1
352.0053	2.411	"Congruent1"	0.311	1
354.4223	2.406	"Congruent1"	0.406	1
356.8383	1.987	"Congruent1"	0.47	1
369.8203	1.937	"IncongMix"	0.471	1
371.7693	2.178	"IncongMix"	0.362	1
373.9523	2.355	"IncongMix"	0.355	1
376.3193	2.171	"CongMix"	0.404	1
378.5023	2.019	"IncongMix"	0.469	1
380.5353	2.118	"IncongMix"	0.652	1
382.6683	2.877	"IncongMix"	0.511	1
385.5513	2.687	"IncongMix"	0.387	1
388.2513	2.293	"CongMix"	0.327	1
390.5503	2.494	"IncongMix"	0.444	1
393.0503	1.967	"CongMix"	0.384	1
395.0333	2.708	"CongMix"	0.425	1
