onset	duration	trial_type	response_time	accuracy
3e-04	2.427	Control1	0.443	1
2.4353	2.412	Control1	0.344	1
4.8543	2.408	Control1	0.324	1
7.2723	2.422	Control1	0.37	1
9.7083	2.418	Control1	0.35	1
12.1433	2.409	Control1	0.491	1
14.5613	2.42	Control1	0.385	1
16.9973	2.411	Control1	0.293	1
19.4153	2.426	Control1	0.475	1
21.8503	2.409	Control1	0.424	1
24.2693	2.409	Control1	0.341	1
26.6873	2.432	Control1	0.314	1
29.1223	2.413	Control1	0.311	1
31.5413	2.407	Control1	0.372	1
33.9603	2.425	Control1	0.473	1
36.3953	2.411	Control1	0.31	1
38.8133	2.419	Control1	0.284	1
41.2483	2.415	Control1	0.313	1
43.6673	2.419	Control1	0.334	1
46.1023	2.406	Control1	0.354	1
48.5213	2.419	Control1	0.351	1
50.9563	2.418	Control1	0.3	1
53.3913	2.421	Control1	0.353	1
55.8263	2.405	Control1	0.286	1
58.2453	2.422	Control1	0.387	1
60.6803	2.419	Control1	0.384	1
63.1153	2.41	Control1	0.325	1
65.5343	2.424	Control1	0.289	1
67.9693	2.411	Control1	0.31	1
70.3873	2.414	Control1	0.412	1
72.8063	2.413	Control1	0.345	1
75.2243	2.422	Control1	0.287	1
77.6603	2.407	Control1	0.339	1
80.0783	2.421	Control1	0.353	1
82.5133	2.408	Control1	0.39	1
84.9323	2.413	Control1	0.395	1
87.3503	2.428	Control1	0.376	1
89.7863	2.408	Control1	0.356	1
92.2043	2.415	Control1	0.33	1
94.6233	2.422	Control1	0.303	1
97.0583	2.419	Control1	0.284	1
99.4933	2.405	Control1	0.321	1
101.9113	2.419	Control1	0.367	1
104.3473	2.42	Control1	0.251	1
106.7823	2.413	Control1	0.295	1
109.2003	2.408	Control1	0.373	1
111.6193	2.43	Control1	0.378	1
114.0543	2.414	Control1	0.295	1
116.4733	2.419	Control1	0.3	1
118.9083	2.407	Control1	0.289	1
121.3263	2.414	Control1	0.279	1
123.7453	2.426	Control1	0.308	1
126.1803	2.414	Control1	0.28	1
128.5983	2.404	Control1	0.302	1
131.0173	2.418	Control1	0.267	1
133.4523	2.412	Control1	0.544	1
135.8713	2.419	Control1	0.317	1
138.3063	2.417	Control1	0.282	1
140.7243	2.418	Control1	0.4	1
143.1433	2.408	Control1	0.357	1
145.5613	2.42	Control1	0.435	1
147.9973	2.411	Control1	0.31	1
150.4153	2.427	Control1	0.292	1
152.8503	2.415	Control1	0.313	1
155.2693	2.412	Control1	0.294	1
157.6873	2.421	Control1	0.252	1
160.1233	2.407	Control1	0.472	1
162.5413	2.418	Control1	0.366	1
164.9603	2.414	Control1	0.363	1
167.3783	2.415	Control1	0.28	1
169.7973	2.416	Control1	0.381	1
172.2153	1.832	Control1	0.331	1
185.1583	2.45	CongMix	0.532	1
187.6103	2.217	CongMix	0.383	1
189.8453	1.911	IncongMix	0.444	1
191.7633	2.589	IncongMix	0.438	1
194.3653	1.937	IncongMix	0.436	1
196.3173	2.705	IncongMix	0.42	1
199.0363	2.124	CongMix	0.389	1
201.1713	2.726	IncongMix	0.358	0
203.9063	2.182	CongMix	0.431	1
206.0913	2.439	CongMix	0.638	1
208.5433	2.866	IncongMix	0.481	1
211.4123	1.956	CongMix	0.388	1
213.3803	2.625	CongMix	0.324	1
216.0153	2.211	CongMix	0.393	1
218.2343	2.616	CongMix	0.398	1
220.8523	2.207	IncongMix	0.372	0
223.0713	2.703	CongMix	0.585	1
225.7893	2.014	IncongMix	0.379	1
227.8083	2.389	CongMix	0.471	1
230.2093	2.431	CongMix	0.462	1
232.6453	2.133	IncongMix	0.498	1
234.7803	2.744	IncongMix	0.475	1
237.5323	1.916	IncongMix	0.531	1
239.4503	2.856	CongMix	0.421	1
242.3193	2.534	CongMix	0.416	1
244.8543	2.569	IncongMix	0.601	1
247.4393	2.247	IncongMix	0.512	1
249.6913	2.679	CongMix	0.411	1
252.3763	1.999	IncongMix	0.598	1
254.3783	2.075	IncongMix	0.54	1
256.4633	2.179	IncongMix	0.511	1
258.6483	2.091	IncongMix	0.59	1
260.7493	2.745	IncongMix	0.593	1
263.5023	2.356	IncongMix	0.488	1
265.8703	2.09	CongMix	0.488	1
267.9723	2.798	IncongMix	0.513	1
270.7743	1.966	CongMix	0.415	1
272.7423	2.888	IncongMix	0.503	1
275.6443	2.25	CongMix	0.465	1
277.8963	2.614	CongMix	0.445	1
280.5153	2.554	CongMix	0.386	1
283.0833	2.247	IncongMix	0.562	1
285.3353	2.808	CongMix	0.406	1
288.1543	2.092	CongMix	0.491	1
290.2553	2.742	IncongMix	0.557	1
293.0073	2.32	IncongMix	0.501	1
295.3433	2.646	CongMix	0.477	1
297.9953	2.304	IncongMix	0.553	1
300.3133	2.251	IncongMix	0.499	1
302.5653	2.172	IncongMix	0.687	1
304.7503	2.518	IncongMix	0.55	1
307.2853	2.884	CongMix	0.415	1
310.1713	2.8	CongMix	0.432	1
312.9893	2.11	IncongMix	0.558	1
315.1083	2.896	IncongMix	0.511	1
318.0103	2.864	IncongMix	0.545	1
320.8793	2.551	CongMix	0.5	1
323.4473	2.513	IncongMix	0.612	1
325.9663	2.165	CongMix	0.381	1
328.1343	2.807	CongMix	0.389	1
330.9533	2.016	IncongMix	0.465	1
332.9713	2.883	IncongMix	0.431	1
335.8573	2.372	IncongMix	0.537	1
338.2423	2.317	CongMix	0.416	1
340.5773	2.859	CongMix	0.457	1
343.4463	2.39	CongMix	0.372	1
345.8483	2.014	CongMix	0.546	1
347.8663	2.374	CongMix	0.456	1
350.2513	2.292	CongMix	0.374	1
352.5533	2.12	CongMix	0.352	1
354.6883	2.266	CongMix	0.465	1
356.9563	2.042	IncongMix	0.509	1
369.9163	2.423	Neutral1	0.572	1
372.3513	2.419	Neutral1	0.417	1
374.7873	2.419	Neutral1	0.501	1
377.2223	2.404	Neutral1	0.386	1
379.6403	2.426	Neutral1	0.408	1
382.0753	2.408	Neutral1	0.373	1
384.4943	2.416	Neutral1	0.314	1
386.9133	2.425	Neutral1	0.607	1
389.3483	2.404	Neutral1	0.436	1
391.7663	2.417	Neutral1	0.465	1
394.1853	2.417	Neutral1	0.582	1
396.6203	2.418	Neutral1	0.467	1
399.0553	2.421	Neutral1	0.52	1
401.4903	2.407	Neutral1	0.405	1
403.9093	2.427	Neutral1	0.426	1
406.3443	2.414	Neutral1	0.479	1
408.7633	2.405	Neutral1	0.404	1
411.1813	2.416	Neutral1	0.497	1
413.6003	2.417	Neutral1	0.382	1
416.0183	2.424	Neutral1	0.356	1
418.4533	2.417	Neutral1	0.433	1
420.8883	2.403	Neutral1	0.502	1
423.3073	2.429	Neutral1	0.411	1
425.7423	2.413	Neutral1	0.528	1
428.1613	2.416	Neutral1	0.365	1
430.5793	2.407	Neutral1	0.322	1
432.9983	2.426	Neutral1	0.391	1
435.4333	2.402	Neutral1	0.468	1
437.8513	2.43	Neutral1	0.562	1
440.2873	2.407	Neutral1	0.422	1
442.7053	2.413	Neutral1	0.444	1
445.1243	2.425	Neutral1	0.457	1
447.5593	2.411	Neutral1	0.51	1
449.9773	2.421	Neutral1	0.436	1
452.4133	2.413	Neutral1	0.495	1
454.8313	2.407	Neutral1	0.405	1
457.2503	2.418	Neutral1	0.45	1
459.6853	2.425	Neutral1	0.407	1
462.1203	2.415	Neutral1	0.396	1
464.5393	2.414	Neutral1	0.513	1
466.9573	2.41	Neutral1	0.391	1
469.3763	2.423	Neutral1	0.388	1
471.8113	2.405	Neutral1	0.304	1
474.2293	2.426	Neutral1	0.358	1
476.6643	2.406	Neutral1	0.371	1
479.0833	2.427	Neutral1	0.376	1
481.5183	2.416	Neutral1	0.381	1
483.9373	2.41	Neutral1	0.442	1
486.3553	2.418	Neutral1	0.416	1
488.7743	2.415	Neutral1	0.397	1
491.1923	2.406	Neutral1	0.554	1
493.6113	2.415	Neutral1	0.631	1
496.0293	2.421	Neutral1	0.453	1
498.4643	2.422	Neutral1	0.37	1
500.9003	2.409	Neutral1	0.358	1
503.3183	2.413	Neutral1	0.428	1
505.7373	2.426	Neutral1	0.441	1
508.1723	2.41	Neutral1	0.526	1
510.5903	2.414	Neutral1	0.412	1
513.0093	2.41	Neutral1	0.392	1
515.4273	2.427	Neutral1	0.342	1
517.8633	2.412	Neutral1	0.394	1
520.2813	2.418	Neutral1	0.416	1
522.7003	2.419	Neutral1	0.517	1
525.1353	2.405	Neutral1	0.37	1
527.5533	2.423	Neutral1	0.304	1
529.9893	2.405	Neutral1	0.42	1
532.4073	2.428	Neutral1	0.393	1
534.8423	2.403	Neutral1	0.318	1
537.2613	2.416	Neutral1	0.331	1
539.6793	2.429	Neutral1	0.345	1
542.1143	1.907	Neutral1	0.406	1
555.0413	1.956	CongMix	0.438	1
557.0093	2.115	IncongMix	0.414	1
559.1273	2.162	CongMix	0.36	1
561.2963	2.636	CongMix	0.367	1
563.9483	2.082	CongMix	0.347	1
566.0333	2.355	IncongMix	0.454	1
568.4013	2.817	CongMix	0.382	1
571.2203	2.023	CongMix	0.555	1
573.2553	2.753	IncongMix	0.351	0
576.0243	2.319	IncongMix	0.334	0
578.3593	1.905	IncongMix	0.487	1
580.2773	2.01	IncongMix	0.609	1
582.2953	2.616	CongMix	0.431	1
584.9143	2.187	CongMix	0.452	1
587.1163	2.547	CongMix	0.346	1
589.6673	2.148	CongMix	0.363	1
591.8193	2.856	CongMix	0.371	1
594.6883	2.547	CongMix	0.445	1
597.2403	2.138	IncongMix	0.453	1
599.3923	2.438	CongMix	0.437	1
601.8433	2.118	CongMix	0.45	1
603.9783	2.622	CongMix	0.403	1
606.6143	2.752	IncongMix	0.583	1
609.3833	2.732	IncongMix	0.414	1
612.1183	2.899	CongMix	0.431	1
615.0203	2.444	CongMix	0.392	1
617.4723	2.714	IncongMix	0.412	1
620.1913	2.809	CongMix	0.357	1
623.0103	2.505	IncongMix	0.354	1
625.5283	2.508	IncongMix	0.556	1
628.0473	2.081	CongMix	0.429	1
630.1323	2.224	IncongMix	0.456	1
632.3673	2.579	IncongMix	0.461	1
634.9523	2.711	CongMix	0.459	1
637.6713	1.916	IncongMix	0.532	1
639.5893	2.681	CongMix	0.43	1
642.2743	2.799	IncongMix	0.481	1
645.0763	2.869	IncongMix	0.367	1
647.9623	1.951	IncongMix	0.433	1
649.9303	2.898	IncongMix	0.497	1
652.8323	2.862	IncongMix	0.427	1
