onset	duration	trial_type	response_time	accuracy
3e-04	2.417	Congruent1	0.568	1
2.4333	2.404	Congruent1	0.454	1
4.8503	2.419	Congruent1	0.469	1
7.2833	2.408	Congruent1	0.492	1
9.6993	2.421	Congruent1	0.388	1
12.1323	2.409	Congruent1	0.443	1
14.5483	2.419	Congruent1	0.403	1
16.9813	2.409	Congruent1	0.426	1
19.3983	2.417	Congruent1	0.417	1
21.8313	2.427	Congruent1	0.36	1
24.2643	2.412	Congruent1	0.446	1
26.6803	2.403	Congruent1	0.454	1
29.0963	2.418	Congruent1	0.502	1
31.5293	2.419	Congruent1	0.453	1
33.9623	2.419	Congruent1	0.42	1
36.3953	2.402	Congruent1	0.419	1
38.8123	2.424	Congruent1	0.474	1
41.2453	2.413	Congruent1	0.497	1
43.6613	2.416	Congruent1	0.416	1
46.0943	2.409	Congruent1	0.375	1
48.5113	2.422	Congruent1	0.422	1
50.9443	2.414	Congruent1	0.381	1
53.3603	2.405	Congruent1	0.405	1
55.7763	2.429	Congruent1	0.413	1
58.2093	2.405	Congruent1	0.372	1
60.6263	2.42	Congruent1	0.403	1
63.0593	2.408	Congruent1	0.425	1
65.4753	2.427	Congruent1	0.377	1
67.9083	2.407	Congruent1	0.424	1
70.3243	2.409	Congruent1	0.376	1
72.7413	2.418	Congruent1	0.535	1
75.1743	2.423	Congruent1	0.39	1
77.6073	2.405	Congruent1	0.389	1
80.0233	2.422	Congruent1	0.389	1
82.4563	2.42	Congruent1	0.42	1
84.8893	2.416	Congruent1	0.466	1
87.3223	2.41	Congruent1	0.377	1
89.7383	2.419	Congruent1	0.353	1
92.1713	2.403	Congruent1	0.336	1
94.5883	2.422	Congruent1	0.439	1
97.0213	2.412	Congruent1	0.446	1
99.4373	2.419	Congruent1	0.486	1
101.8703	2.417	Congruent1	0.501	1
104.3033	2.419	Congruent1	0.419	1
106.7363	2.399	Congruent1	0.45	1
109.1523	2.431	Congruent1	0.482	1
111.5853	2.408	Congruent1	0.441	1
114.0023	2.417	Congruent1	0.384	1
116.4353	2.414	Congruent1	0.415	1
118.8513	2.413	Congruent1	0.463	1
121.2683	2.422	Congruent1	0.438	1
123.7013	2.404	Congruent1	0.437	1
126.1173	2.421	Congruent1	0.388	1
128.5503	2.419	Congruent1	0.403	1
130.9833	2.409	Congruent1	0.426	1
133.3993	2.418	Congruent1	0.402	1
