onset	duration	trial_type	response_time	accuracy
3e-04	2.02	CongMix	0.653	1
2.0333	2.439	IncongMix	0.556	1
4.4823	2.64	CongMix	0.474	1
7.1323	2.532	CongMix	0.416	1
9.6653	2.44	CongMix	0.507	1
12.1153	1.915	IncongMix	0.465	1
14.0313	2.518	IncongMix	0.485	1
16.5643	2.367	IncongMix	0.584	1
18.9473	1.994	IncongMix	0.544	1
20.9473	2.102	IncongMix	0.536	1
23.0633	2.135	CongMix	0.468	1
25.2133	2.499	IncongMix	0.366	1
27.7293	2.249	IncongMix	0.65	1
29.9953	2.086	CongMix	0.52	1
32.0953	2.137	CongMix	0.404	1
34.2453	2.744	IncongMix	0.461	1
36.9943	2.892	CongMix	0.376	1
39.8943	2	IncongMix	0.684	1
41.9103	2.386	CongMix	0.436	1
44.3103	2.867	IncongMix	0.484	1
47.1933	2.256	CongMix	0.473	1
49.4593	2.722	IncongMix	0.622	1
52.1923	2.176	IncongMix	0.593	1
54.3753	2.63	CongMix	0.33	1
57.0083	2.125	IncongMix	0.609	1
59.1413	2.551	CongMix	0.452	1
61.7073	2.704	IncongMix	0.654	1
64.4243	2.204	IncongMix	0.521	1
66.6403	2.628	CongMix	0.328	1
69.2733	2.578	IncongMix	0.495	1
71.8563	2.208	CongMix	0.408	1
74.0723	2.012	IncongMix	0.496	1
76.0883	2.799	IncongMix	0.416	1
78.8883	2.815	CongMix	0.416	1
81.7043	2.443	CongMix	0.343	1
84.1543	2.802	CongMix	0.453	1
86.9703	2.405	CongMix	0.421	1
89.3873	2.855	CongMix	0.388	1
92.2533	2.145	CongMix	0.362	1
94.4023	2.695	CongMix	0.445	1
97.1023	2.599	CongMix	0.416	1
99.7183	2.81	CongMix	0.36	1
102.5353	2.249	IncongMix	0.399	1
104.8013	2.734	IncongMix	0.501	1
107.5513	2.377	CongMix	0.343	1
109.9343	2.171	CongMix	0.488	1
112.1163	2.452	CongMix	0.369	1
114.5833	2.247	CongMix	0.414	1
116.8323	1.94	CongMix	0.357	1
118.7823	2.332	CongMix	0.399	1
121.1153	2.216	CongMix	0.266	0
123.3483	2.279	CongMix	0.529	1
125.6313	2.319	IncongMix	0.669	1
127.9643	2.88	IncongMix	0.48	1
130.8473	2.305	IncongMix	0.589	1
133.1633	2.185	IncongMix	0.569	1
135.3633	2.569	IncongMix	0.553	1
137.9463	2.263	IncongMix	0.514	1
