"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.402	"Congruent1"	0.503	1
2.4163	2.417	"Congruent1"	0.351	1
4.8493	2.417	"Congruent1"	0.518	1
7.2823	2.424	"Congruent1"	0.325	1
9.7153	2.412	"Congruent1"	0.379	1
12.1323	2.403	"Congruent1"	0.37	1
14.5483	2.427	"Congruent1"	0.394	1
16.9813	2.41	"Congruent1"	0.377	1
19.3973	2.416	"Congruent1"	0.417	1
21.8303	2.416	"Congruent1"	0.4	1
24.2633	2.418	"Congruent1"	0.335	1
26.6963	2.415	"Congruent1"	0.382	1
29.1133	2.409	"Congruent1"	0.293	1
31.5293	2.408	"Congruent1"	0.292	1
33.9453	2.414	"Congruent1"	0.364	1
36.3623	2.418	"Congruent1"	0.251	1
38.7953	2.414	"Congruent1"	0.298	1
41.2113	2.415	"Congruent1"	0.298	1
43.6283	2.414	"Congruent1"	0.281	1
46.0443	2.413	"Congruent1"	0.313	1
48.4603	2.415	"Congruent1"	0.481	1
50.8773	2.424	"Congruent1"	0.407	1
53.3103	2.407	"Congruent1"	0.374	1
55.7263	2.418	"Congruent1"	0.318	1
58.1593	2.406	"Congruent1"	0.373	1
60.5753	2.418	"Congruent1"	0.285	1
63.0083	2.416	"Congruent1"	0.3	1
65.4413	2.42	"Congruent1"	0.387	1
67.8743	2.405	"Congruent1"	0.338	1
70.2913	2.417	"Congruent1"	0.4	1
72.7243	2.41	"Congruent1"	0.327	1
75.1403	2.427	"Congruent1"	0.327	1
77.5733	2.416	"Congruent1"	0.35	1
80.0063	2.4	"Congruent1"	0.317	1
82.4223	2.426	"Congruent1"	0.277	1
84.8553	2.417	"Congruent1"	0.284	1
87.2883	2.404	"Congruent1"	0.371	1
89.7053	2.42	"Congruent1"	0.37	1
92.1383	2.412	"Congruent1"	0.312	1
94.5543	2.423	"Congruent1"	0.24	1
96.9873	2.413	"Congruent1"	0.247	1
99.4033	2.41	"Congruent1"	0.343	1
101.8203	2.41	"Congruent1"	0.31	1
104.2363	2.416	"Congruent1"	0.35	1
106.6693	2.425	"Congruent1"	0.309	1
