"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	1.915	"IncongMix"	0.666	1
1.9173	2.844	"CongMix"	0.461	1
4.7663	1.936	"CongMix"	0.436	1
6.7163	2.901	"CongMix"	0.518	0
9.6323	1.997	"IncongMix"	0.714	1
11.6323	2.647	"CongMix"	0.53	1
14.2823	2.731	"IncongMix"	0.664	1
17.0153	2.749	"IncongMix"	0.666	1
19.7813	2.017	"IncongMix"	0.484	1
21.8143	2.241	"CongMix"	0.475	1
24.0643	2.273	"CongMix"	0.457	1
26.3473	2.238	"IncongMix"	0.638	1
28.5973	2.81	"CongMix"	0.66	1
31.4133	2.369	"IncongMix"	0.636	1
33.7963	1.929	"IncongMix"	0.629	1
35.7293	2.902	"IncongMix"	0.536	1
38.6453	2.863	"IncongMix"	0.563	1
41.5123	2.184	"IncongMix"	0.568	1
43.7113	2.106	"IncongMix"	0.473	1
45.8283	2.604	"CongMix"	0.404	1
48.4443	2.897	"IncongMix"	0.564	1
51.3443	2.209	"CongMix"	0.376	1
53.5603	1.926	"IncongMix"	0.56	1
55.4933	2.091	"CongMix"	0.491	1
57.5933	2.371	"CongMix"	0.471	1
59.9763	2.215	"CongMix"	0.399	1
62.2093	2.087	"CongMix"	0.47	1
64.3093	2.797	"IncongMix"	0.482	1
67.1083	2.315	"CongMix"	0.499	1
69.4253	2.177	"CongMix"	0.51	1
71.6083	2.265	"CongMix"	0.615	1
73.8743	2.702	"CongMix"	0.469	1
76.5903	2.366	"IncongMix"	0.449	1
78.9573	2.204	"IncongMix"	0.554	1
81.1733	2.135	"CongMix"	0.385	1
83.3233	2.25	"IncongMix"	0.451	1
85.5893	2.4	"CongMix"	0.433	1
88.0063	2.15	"CongMix"	0.4	1
90.1723	2.078	"IncongMix"	0.562	1
92.2553	2.622	"CongMix"	0.439	1
94.8883	2.183	"IncongMix"	0.55	1
97.0883	2.856	"CongMix"	0.406	1
99.9543	2.127	"CongMix"	0.444	1
102.0873	2.572	"IncongMix"	0.406	1
104.6703	2.329	"IncongMix"	0.663	1
107.0033	2.297	"IncongMix"	0.73	1
109.3033	2.387	"CongMix"	0.47	1
111.7033	2.572	"IncongMix"	0.638	1
114.2863	2.626	"CongMix"	0.359	1
116.9193	1.992	"IncongMix"	0.526	1
118.9183	2.446	"CongMix"	0.463	1
121.3683	2.131	"IncongMix"	0.581	1
123.5013	2.554	"CongMix"	0.488	1
126.0673	2.755	"IncongMix"	0.505	1
128.8343	2.439	"CongMix"	0.506	1
131.2833	2.535	"CongMix"	0.569	1
133.8333	2.706	"IncongMix"	0.523	1
136.5493	2.907	"IncongMix"	0.407	1
139.4663	2.023	"CongMix"	0.49	1
141.4993	2.441	"CongMix"	0.425	1
143.9483	2.801	"CongMix"	0.368	1
146.7653	2.252	"IncongMix"	0.502	1
149.0313	2.689	"CongMix"	0.372	1
151.7313	2.505	"IncongMix"	0.472	1
154.2473	2.096	"IncongMix"	0.596	1
156.3473	2.865	"IncongMix"	0.432	1
159.2303	2.564	"CongMix"	0.381	1
161.7963	1.958	"CongMix"	0.391	1
163.7633	2.503	"IncongMix"	0.52	1
166.2793	2.445	"IncongMix"	0.428	1
168.7293	2.699	"IncongMix"	0.449	1
171.4453	2.327	"CongMix"	0.413	1
184.8263	2.415	"Congruent1"	0.432	1
187.2433	2.409	"Congruent1"	0.359	1
189.6593	2.414	"Congruent1"	0.43	1
192.0763	2.419	"Congruent1"	0.469	1
194.5093	2.414	"Congruent1"	0.364	1
196.9253	2.408	"Congruent1"	0.492	1
199.3413	2.428	"Congruent1"	0.412	1
201.7743	2.404	"Congruent1"	0.387	1
204.1913	2.41	"Congruent1"	0.41	1
206.6073	2.425	"Congruent1"	0.442	1
209.0403	2.41	"Congruent1"	0.361	1
211.4563	2.414	"Congruent1"	0.464	1
213.8733	2.425	"Congruent1"	0.375	1
216.3063	2.408	"Congruent1"	0.358	1
218.7223	2.424	"Congruent1"	0.358	1
221.1553	2.406	"Congruent1"	0.357	1
223.5713	2.414	"Congruent1"	0.381	1
225.9883	2.414	"Congruent1"	0.548	1
228.4043	2.42	"Congruent1"	0.42	1
230.8373	2.411	"Congruent1"	0.595	1
233.2533	2.427	"Congruent1"	0.41	1
235.6873	2.413	"Congruent1"	0.296	1
238.1033	2.417	"Congruent1"	0.384	1
240.5363	2.409	"Congruent1"	0.343	1
242.9523	2.414	"Congruent1"	0.447	1
245.3693	2.407	"Congruent1"	0.374	1
247.7853	2.415	"Congruent1"	0.366	1
250.2013	2.424	"Congruent1"	0.358	1
252.6343	2.422	"Congruent1"	0.389	1
255.0673	2.405	"Congruent1"	0.355	1
257.4843	2.411	"Congruent1"	0.378	1
259.9003	2.428	"Congruent1"	0.378	1
262.3333	2.406	"Congruent1"	0.457	0
264.7493	2.421	"Congruent1"	0.505	1
267.1823	2.407	"Congruent1"	0.424	1
269.5993	2.425	"Congruent1"	0.375	1
272.0323	2.415	"Congruent1"	0.366	1
274.4483	2.413	"Congruent1"	0.446	1
276.8653	2.405	"Congruent1"	0.372	1
279.2813	2.421	"Congruent1"	0.388	1
281.7143	2.42	"Congruent1"	0.403	1
284.1473	2.411	"Congruent1"	0.578	1
286.5633	2.413	"Congruent1"	0.546	1
288.9803	2.424	"Congruent1"	0.457	1
291.4133	2.403	"Congruent1"	0.52	1
293.8293	2.429	"Congruent1"	0.496	1
