"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.429	"Congruent1"	0.477	1
2.4353	2.411	"Congruent1"	0.41	1
4.8533	2.403	"Congruent1"	0.368	1
7.2723	2.431	"Congruent1"	0.413	1
9.7073	2.406	"Congruent1"	0.354	1
12.1263	2.419	"Congruent1"	0.367	1
14.5613	2.418	"Congruent1"	0.316	1
16.9963	2.403	"Congruent1"	0.401	1
19.4153	2.419	"Congruent1"	0.317	1
21.8503	2.423	"Congruent1"	0.338	1
24.2853	2.413	"Congruent1"	0.311	1
26.7043	2.417	"Congruent1"	0.332	1
29.1393	2.4	"Congruent1"	0.265	1
31.5413	2.429	"Congruent1"	0.311	1
33.9763	2.409	"Congruent1"	0.324	1
36.3943	2.416	"Congruent1"	0.298	1
38.8133	2.41	"Congruent1"	0.359	1
41.2313	2.426	"Congruent1"	0.341	1
43.6673	2.411	"Congruent1"	0.36	1
46.0853	2.404	"Congruent1"	0.302	1
48.5043	2.414	"Congruent1"	0.379	1
50.9223	2.418	"Congruent1"	0.417	1
53.3573	2.419	"Congruent1"	0.35	1
55.7933	2.408	"Congruent1"	0.29	1
58.2113	2.418	"Congruent1"	0.4	1
60.6463	2.417	"Congruent1"	0.365	1
63.0653	2.423	"Congruent1"	0.338	1
65.5003	2.401	"Congruent1"	0.382	1
67.9193	2.423	"Congruent1"	0.355	1
70.3543	2.413	"Congruent1"	0.328	1
72.7723	2.419	"Congruent1"	0.35	1
75.2083	2.405	"Congruent1"	0.354	1
77.6263	2.42	"Congruent1"	0.352	1
80.0613	2.408	"Congruent1"	0.373	1
82.4803	2.414	"Congruent1"	0.346	1
84.8983	2.427	"Congruent1"	0.392	1
87.3343	2.407	"Congruent1"	0.339	1
89.7523	2.414	"Congruent1"	0.345	1
92.1713	2.409	"Congruent1"	0.358	1
94.5893	2.428	"Congruent1"	0.444	1
97.0243	2.403	"Congruent1"	0.385	1
99.4433	2.427	"Congruent1"	0.326	1
101.8783	2.415	"Congruent1"	0.363	1
104.2973	2.409	"Congruent1"	0.424	1
106.7153	2.416	"Congruent1"	0.414	1
109.1343	2.419	"Congruent1"	0.451	1
111.5693	2.409	"Congruent1"	0.375	1
113.9873	2.409	"Congruent1"	0.341	1
116.4063	2.421	"Congruent1"	0.386	1
118.8413	2.419	"Congruent1"	0.351	1
121.2763	2.399	"Congruent1"	0.348	1
123.6783	2.43	"Congruent1"	0.362	1
126.1133	2.409	"Congruent1"	0.391	1
128.5323	2.421	"Congruent1"	0.42	1
130.9673	2.414	"Congruent1"	0.345	1
133.3863	2.401	"Congruent1"	0.35	1
135.8043	2.417	"Congruent1"	0.315	1
138.2233	2.422	"Congruent1"	0.32	1
140.6583	2.419	"Congruent1"	0.301	1
143.0933	2.415	"Congruent1"	0.346	1
145.5123	2.404	"Congruent1"	0.319	1
147.9303	2.425	"Congruent1"	0.357	1
150.3653	2.406	"Congruent1"	0.354	1
152.7843	2.42	"Congruent1"	0.319	1
155.2193	2.408	"Congruent1"	0.34	1
157.6383	2.419	"Congruent1"	0.384	1
160.0733	2.422	"Congruent1"	0.421	1
162.5083	2.415	"Congruent1"	0.33	1
164.9273	2.404	"Congruent1"	0.319	1
167.3453	2.423	"Congruent1"	0.389	1
169.7803	2.415	"Congruent1"	0.33	1
172.1993	1.925	"Congruent1"	0.423	1
185.1263	2.861	"CongMix"	0.375	1
187.9953	2.251	"IncongMix"	0.466	1
190.2633	2.456	"CongMix"	0.422	1
192.7313	2.168	"CongMix"	0.434	1
194.9163	2.717	"CongMix"	0.449	1
197.6353	2.36	"IncongMix"	0.442	1
200.0043	2.136	"CongMix"	0.385	1
202.1553	1.932	"IncongMix"	0.498	1
204.0903	2.873	"IncongMix"	0.554	1
206.9763	2.799	"CongMix"	0.38	1
209.7783	2.737	"IncongMix"	0.602	1
212.5303	2.357	"IncongMix"	0.538	1
214.8993	2.16	"CongMix"	0.409	1
217.0673	2.124	"IncongMix"	0.473	1
