onset	duration	trial_type	response_time	accuracy
3e-04	2.404	Neutral1	0.554	1
2.4163	2.415	Neutral1	0.498	1
4.8333	2.416	Neutral1	0.433	1
7.2663	2.414	Neutral1	0.448	1
9.6823	2.424	Neutral1	0.408	1
12.1153	2.416	Neutral1	0.399	1
14.5323	2.404	Neutral1	0.454	1
16.9483	2.428	Neutral1	0.478	1
19.3813	2.4	Neutral1	0.501	1
21.7973	2.429	Neutral1	0.429	1
24.2313	2.403	Neutral1	0.387	1
26.6473	2.414	Neutral1	0.498	1
29.0633	2.415	Neutral1	0.466	1
31.4963	2.418	Neutral1	0.401	1
33.9303	2.413	Neutral1	0.463	1
36.3463	2.415	Neutral1	0.599	1
38.7793	2.416	Neutral1	0.55	1
41.2123	2.412	Neutral1	0.429	1
43.6283	2.419	Neutral1	0.469	1
46.0623	2.42	Neutral1	0.403	1
48.4953	2.41	Neutral1	0.394	1
50.9113	2.417	Neutral1	0.434	1
53.3443	2.419	Neutral1	0.553	1
55.7773	2.41	Neutral1	0.36	1
58.1943	2.417	Neutral1	0.367	1
60.6273	2.421	Neutral1	0.438	1
63.0603	2.411	Neutral1	0.461	1
65.4763	2.413	Neutral1	0.396	1
67.8933	2.412	Neutral1	0.395	1
70.3093	2.416	Neutral1	0.683	1
72.7423	2.418	Neutral1	0.418	1
75.1753	2.413	Neutral1	0.497	1
77.5913	2.414	Neutral1	0.497	1
80.0083	2.414	Neutral1	0.448	1
82.4243	2.423	Neutral1	0.44	1
84.8573	2.415	Neutral1	0.415	1
87.2743	2.412	Neutral1	0.462	1
89.6903	2.408	Neutral1	0.558	1
92.1073	2.422	Neutral1	0.389	1
94.5403	2.414	Neutral1	0.364	1
96.9563	2.409	Neutral1	0.46	1
99.3723	2.43	Neutral1	0.396	1
101.8063	2.405	Neutral1	0.522	1
104.2223	2.416	Neutral1	0.466	1
106.6553	2.417	Neutral1	0.384	1
109.0883	2.421	Neutral1	0.455	1
111.5213	2.414	Neutral1	0.43	1
113.9383	2.416	Neutral1	0.349	1
116.3713	2.413	Neutral1	0.58	1
