onset	duration	trial_type	response_time	accuracy
3e-04	2.559	CongMix	0.543	1
2.5663	2.558	IncongMix	0.625	1
5.1323	2.905	IncongMix	0.555	1
8.0493	1.989	IncongMix	0.573	1
10.0483	2.873	IncongMix	0.574	1
12.9313	2.618	CongMix	0.419	1
15.5643	2.625	CongMix	0.442	1
18.1973	2.799	IncongMix	0.433	1
20.9973	2.443	IncongMix	0.609	1
23.4473	1.933	IncongMix	0.767	1
25.3963	2.518	IncongMix	0.585	1
27.9293	1.913	IncongMix	0.58	1
29.8463	2.181	CongMix	0.631	1
32.0293	2.812	CongMix	0.496	1
34.8453	2.295	IncongMix	0.712	1
37.1453	2.621	CongMix	0.388	1
39.7783	2.836	CongMix	0.403	1
42.6273	2.184	IncongMix	0.417	0
44.8273	2.723	CongMix	0.673	1
47.5603	2.372	CongMix	0.572	1
49.9433	2.638	CongMix	0.389	1
52.5923	2.743	IncongMix	0.46	1
55.3423	2.241	CongMix	0.374	1
57.5923	1.971	CongMix	0.388	1
59.5753	2.25	IncongMix	0.484	1
61.8413	2.077	CongMix	0.394	1
63.9243	2.45	CongMix	0.367	1
66.3903	2.864	CongMix	0.397	1
69.2573	2.01	IncongMix	0.41	1
71.2733	2.575	IncongMix	0.442	1
73.8563	2.749	IncongMix	0.483	1
76.6223	2.234	IncongMix	0.484	1
78.8723	2.157	CongMix	0.458	1
81.0383	2.372	CongMix	0.372	1
83.4223	2.568	CongMix	0.452	1
86.0043	2.894	IncongMix	0.494	1
88.9043	2.211	CongMix	0.378	1
91.1203	2.444	CongMix	0.778	1
93.5703	2.141	CongMix	0.391	1
95.7203	2.677	CongMix	0.377	1
98.4033	2.128	IncongMix	0.478	1
100.5363	2.248	CongMix	0.449	1
102.7853	2.898	CongMix	0.432	1
105.6853	2.272	CongMix	0.372	1
107.9683	2.19	IncongMix	0.457	1
110.1683	2.017	CongMix	0.4	1
112.2013	2.382	CongMix	0.383	1
114.6003	2.216	IncongMix	0.4	0
116.8333	2.197	CongMix	0.431	1
119.0333	2.122	IncongMix	0.439	1
121.1663	1.999	IncongMix	0.466	1
123.1823	2.521	IncongMix	0.522	1
125.7153	1.939	CongMix	0.389	1
127.6653	2.72	IncongMix	0.47	0
130.3983	2.254	IncongMix	0.505	1
132.6643	2.439	CongMix	0.423	1
135.1143	2.884	IncongMix	0.501	1
138.0143	2.746	IncongMix	0.513	1
140.7633	2.124	CongMix	0.508	1
142.8963	1.8	IncongMix	0	0
145.5963	2.07	IncongMix	0.57	1
147.6793	2.089	IncongMix	0.839	1
149.7793	2.803	CongMix	0.387	1
152.5953	2.368	IncongMix	0.435	0
154.9783	2.311	IncongMix	0.628	1
157.2943	2.321	CongMix	0.888	1
159.6273	2.537	CongMix	0.571	1
162.1773	1.918	IncongMix	0.868	1
164.1103	2.873	IncongMix	0.623	1
166.9933	2.809	CongMix	0.46	1
169.8093	2.357	IncongMix	0.524	1
172.1763	1.934	CongMix	0.741	1
184.8403	2.412	Control1	0.412	1
187.2573	2.409	Control1	0.443	1
189.6733	2.417	Control1	0.467	1
192.1063	2.42	Control1	0.37	1
194.5393	2.404	Control1	0.505	1
196.9553	2.426	Control1	0.36	1
199.3883	2.416	Control1	0.583	1
201.8213	2.416	Control1	0.35	1
204.2543	2.414	Control1	0.381	1
206.6713	2.412	Control1	0.396	1
209.0873	2.41	Control1	0.444	1
211.5033	2.42	Control1	0.404	1
213.9363	2.411	Control1	0.378	1
216.3533	2.41	Control1	0.377	1
218.7693	2.427	Control1	0.361	1
221.2023	2.412	Control1	0.696	1
223.6183	2.412	Control1	0.512	1
226.0353	2.41	Control1	0.527	1
228.4513	1.516	Control1	0	0
230.8673	2.427	Control1	0.478	1
233.3003	2.411	Control1	0.461	1
235.7173	2.41	Control1	0.46	1
238.1333	2.422	Control1	0.372	1
240.5663	2.417	Control1	0.451	1
242.9993	2.406	Control1	0.49	1
245.4153	2.422	Control1	0.506	1
247.8483	2.407	Control1	0.44	1
250.2653	2.424	Control1	0.607	1
252.6983	2.405	Control1	0.422	1
255.1143	2.414	Control1	0.398	1
257.5303	2.422	Control1	0.422	1
259.9633	2.415	Control1	0.381	1
262.3803	2.419	Control1	0.452	1
264.8133	2.414	Control1	0.347	1
267.2293	2.41	Control1	0.61	1
269.6453	2.409	Control1	0.426	1
272.0613	2.421	Control1	0.322	1
274.4943	2.418	Control1	0.385	1
276.9273	2.412	Control1	0.312	1
279.3443	2.424	Control1	0.391	1
281.7773	2.414	Control1	0.414	1
284.1933	2.417	Control1	0.501	1
286.6263	2.405	Control1	0.372	1
289.0423	2.42	Control1	0.404	1
291.4753	2.42	Control1	0.371	1
293.9083	2.405	Control1	0.338	1
296.3253	2.418	Control1	0.401	1
298.7583	2.41	Control1	0.36	1
301.1743	2.416	Control1	0.383	1
303.6073	2.414	Control1	0.398	1
306.0233	2.421	Control1	0.422	1
308.4563	2.414	Control1	0.397	1
310.8733	2.419	Control1	0.452	1
313.3063	2.404	Control1	0.371	1
315.7223	2.424	Control1	0.491	1
318.1553	2.412	Control1	0.713	1
320.5713	2.416	Control1	0.433	1
323.0043	2.424	Control1	0.408	1
325.4373	2.414	Control1	0.431	1
327.8543	2.411	Control1	0.478	1
330.2703	2.407	Control1	0.374	1
332.6863	2.415	Control1	0.382	1
335.1033	2.424	Control1	0.324	1
337.5363	2.412	Control1	0.579	1
339.9523	2.413	Control1	0.547	1
342.3683	2.417	Control1	0.451	1
344.8013	2.414	Control1	0.314	1
347.2183	2.409	Control1	0.409	1
349.6343	2.414	Control1	0.281	1
352.0503	2.42	Control1	0.304	1
354.4833	2.415	Control1	0.431	1
356.9003	1.914	Control1	0.398	1
369.8643	2.607	CongMix	0.457	1
372.4813	2.179	IncongMix	0.512	1
374.6643	2.365	IncongMix	0.465	1
377.0303	2.001	IncongMix	0.435	0
379.0463	2.897	CongMix	0.531	1
381.9463	2.558	IncongMix	0.559	1
384.5123	2.216	CongMix	0.433	1
386.7453	1.957	CongMix	0.407	1
388.7123	2.158	CongMix	0.592	1
390.8783	2.181	IncongMix	0.498	1
393.0613	2.248	IncongMix	0.515	1
395.3113	2.382	CongMix	0.449	1
397.6943	2.452	CongMix	0.402	1
