onset	duration	trial_type	response_time	accuracy
3e-04	2.406	Congruent1	0.49	1
2.4163	2.415	Congruent1	0.466	1
4.8323	2.417	Congruent1	0.45	1
7.2663	1.517	Congruent1	0	0
9.6993	2.425	Congruent1	0.375	1
12.1323	2.407	Congruent1	0.374	1
14.5483	2.421	Congruent1	0.438	1
16.9813	2.41	Congruent1	0.277	1
19.3973	2.411	Congruent1	0.428	1
21.8143	2.421	Congruent1	0.355	1
24.2473	2.416	Congruent1	0.25	1
26.6803	2.419	Congruent1	0.353	1
29.1133	2.399	Congruent1	0.416	1
31.5293	2.43	Congruent1	0.296	1
33.9633	2.403	Congruent1	0.286	1
36.3793	2.418	Congruent1	0.302	1
38.8123	2.416	Congruent1	0.333	1
41.2453	2.409	Congruent1	0.276	1
43.6613	2.426	Congruent1	0.26	1
46.0943	2.421	Congruent1	0.371	0
48.5283	2.405	Congruent1	0.505	1
50.9443	2.42	Congruent1	0.337	1
53.3773	2.409	Congruent1	0.36	1
55.7933	2.417	Congruent1	0.351	1
58.2263	2.415	Congruent1	0.382	1
60.6433	2.414	Congruent1	0.381	1
63.0593	2.41	Congruent1	0.277	1
65.4763	2.417	Congruent1	0.3	1
67.9093	2.425	Congruent1	0.275	1
70.3423	2.406	Congruent1	0.306	1
72.7583	2.418	Congruent1	0.218	1
75.1913	2.413	Congruent1	0.313	1
77.6083	2.413	Congruent1	0.28	1
80.0243	2.423	Congruent1	0.24	1
82.4573	2.415	Congruent1	0.399	1
84.8733	2.422	Congruent1	0.255	1
87.3073	2.402	Congruent1	0.269	1
89.7233	2.421	Congruent1	0.221	1
92.1563	2.421	Congruent1	0.371	1
94.5893	2.405	Congruent1	0.306	1
97.0053	2.423	Congruent1	0.306	1
99.4393	2.416	Congruent1	0.616	1
101.8723	2.407	Congruent1	0.391	1
104.2883	2.421	Congruent1	0.271	1
106.7213	2.408	Congruent1	0.342	0
109.1373	2.411	Congruent1	0.294	1
111.5543	2.414	Congruent1	0.365	1
113.9703	2.427	Congruent1	0.461	1
116.4033	2.418	Congruent1	0.252	1
118.8363	2.413	Congruent1	0.363	1
121.2533	2.404	Congruent1	0.354	1
123.6693	2.427	Congruent1	0.394	1
126.1023	2.405	Congruent1	0.305	1
128.5193	2.427	Congruent1	0.327	1
130.9523	2.412	Congruent1	0.462	1
133.3683	2.42	Congruent1	0.27	1
135.8013	2.407	Congruent1	0.357	1
138.2183	2.423	Congruent1	0.356	1
140.6513	2.414	Congruent1	0.331	1
143.0673	2.404	Congruent1	0.371	1
145.4833	2.426	Congruent1	0.427	1
147.9163	2.411	Congruent1	0.394	1
150.3333	2.418	Congruent1	0.401	1
152.7663	2.414	Congruent1	0.448	1
155.1823	2.419	Congruent1	0.336	1
157.6153	2.416	Congruent1	0.399	1
160.0323	2.41	Congruent1	0.31	1
162.4483	2.414	Congruent1	0.397	1
