"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.408	"Control1"	0.475	1
2.4163	2.408	"Control1"	0.459	1
4.8323	2.425	"Control1"	0.459	1
7.2653	2.415	"Control1"	0.298	1
9.6823	2.408	"Control1"	0.425	1
12.0983	2.425	"Control1"	0.409	1
14.5313	2.404	"Control1"	0.455	1
16.9473	2.417	"Control1"	0.351	1
19.3803	2.415	"Control1"	0.366	1
21.8133	2.425	"Control1"	0.325	1
24.2473	2.412	"Control1"	0.395	1
26.6633	2.405	"Control1"	0.339	1
29.0793	2.43	"Control1"	0.347	1
31.5123	2.411	"Control1"	0.378	1
33.9293	2.413	"Control1"	0.313	1
36.3453	2.426	"Control1"	0.36	1
38.7783	2.404	"Control1"	0.455	1
41.1943	2.428	"Control1"	0.279	1
43.6273	2.401	"Control1"	0.318	1
46.0443	2.416	"Control1"	0.333	1
48.4773	2.426	"Control1"	0.276	1
50.9103	2.415	"Control1"	0.315	1
53.3263	2.408	"Control1"	0.275	1
55.7423	2.424	"Control1"	0.291	1
58.1753	2.406	"Control1"	0.273	1
60.5923	2.421	"Control1"	0.288	1
63.0253	2.411	"Control1"	0.311	1
65.4413	2.421	"Control1"	0.271	1
67.8743	2.411	"Control1"	0.278	1
70.2913	2.426	"Control1"	0.293	1
72.7243	2.407	"Control1"	0.324	1
75.1403	2.424	"Control1"	0.324	1
77.5733	2.407	"Control1"	0.291	1
79.9893	2.415	"Control1"	0.282	1
82.4223	2.415	"Control1"	0.265	1
84.8393	2.421	"Control1"	0.304	1
87.2723	2.419	"Control1"	0.319	1
89.7053	2.411	"Control1"	0.278	1
92.1213	2.411	"Control1"	0.278	1
94.5373	2.418	"Control1"	0.302	1
96.9703	2.418	"Control1"	0.269	1
99.4033	2.409	"Control1"	0.276	1
101.8203	2.423	"Control1"	0.29	1
104.2533	2.405	"Control1"	0.289	1
106.6693	2.415	"Control1"	0.265	1
109.0863	2.413	"Control1"	0.28	1
111.5023	2.421	"Control1"	0.288	1
113.9353	2.421	"Control1"	0.271	1
116.3683	2.412	"Control1"	0.446	1
118.7843	2.415	"Control1"	0.382	1
121.2013	2.412	"Control1"	0.429	1
123.6173	2.416	"Control1"	0.3	1
126.0503	2.421	"Control1"	0.371	1
128.4833	2.409	"Control1"	0.426	1
130.8993	2.415	"Control1"	0.266	1
133.3163	2.413	"Control1"	0.297	1
135.7323	2.419	"Control1"	0.369	1
138.1653	2.422	"Control1"	0.272	1
140.5983	2.417	"Control1"	0.351	1
143.0313	2.411	"Control1"	0.294	1
145.4483	2.409	"Control1"	0.276	1
147.8643	2.422	"Control1"	0.372	1
150.2973	2.424	"Control1"	0.491	1
152.7303	2.411	"Control1"	0.378	1
155.1463	2.409	"Control1"	0.426	1
157.5633	2.428	"Control1"	0.361	1
159.9963	2.408	"Control1"	0.408	1
162.4123	2.409	"Control1"	0.36	1
164.8283	2.416	"Control1"	0.383	1
167.2613	2.423	"Control1"	0.39	1
169.6943	2.406	"Control1"	0.573	1
172.1113	1.824	"Control1"	0.308	1
185.0923	2.56	"CongMix"	0.743	1
187.6593	2.706	"CongMix"	0.423	1
190.3753	2.559	"IncongMix"	0.643	1
192.9413	2.212	"CongMix"	0.445	1
195.1583	2.376	"IncongMix"	0.476	1
197.5413	2.846	"CongMix"	0.413	1
200.3903	2.147	"CongMix"	0.364	1
202.5403	2.437	"CongMix"	0.47	1
204.9903	2.865	"IncongMix"	0.316	0
207.8563	2.204	"CongMix"	0.354	1
210.0733	2.449	"CongMix"	0.632	1
212.5393	2.354	"IncongMix"	0.838	1
214.9053	2.855	"CongMix"	0.488	1
217.7723	2.702	"IncongMix"	0.469	1
220.4883	2.743	"IncongMix"	0.593	1
223.2383	1.914	"IncongMix"	0.547	1
225.1543	2.804	"CongMix"	0.471	1
227.9703	2.614	"CongMix"	0.647	1
230.5873	2.13	"CongMix"	0.397	1
