"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.746	"IncongMix"	0.561	1
2.7523	2.215	"CongMix"	0.497	1
4.9713	2.438	"CongMix"	0.454	1
7.4223	2.51	"IncongMix"	0.642	1
9.9413	2.007	"IncongMix"	0.523	1
11.9593	2.884	"IncongMix"	0.433	1
14.8613	2.331	"IncongMix"	0.363	0
17.1963	2.17	"IncongMix"	0.836	1
19.3813	2.499	"IncongMix"	0.515	1
21.8833	2.085	"CongMix"	0.517	1
23.9853	2.894	"IncongMix"	0.542	1
26.8873	2.36	"IncongMix"	0.592	1
29.2563	2.076	"IncongMix"	0.559	1
31.3403	2.428	"CongMix"	0.443	1
33.7763	2.249	"CongMix"	0.431	1
36.0273	2.439	"IncongMix"	0.388	1
38.4793	2.632	"CongMix"	0.447	1
41.1143	2.882	"CongMix"	0.58	1
44.0003	2.194	"IncongMix"	0.542	1
46.2023	2.251	"IncongMix"	0.516	1
48.4703	2.017	"CongMix"	0.416	1
50.5053	2.126	"CongMix"	0.525	1
52.6403	2.199	"IncongMix"	0.598	1
54.8413	2.102	"CongMix"	0.501	1
56.9603	2.706	"IncongMix"	0.421	1
59.6783	1.933	"CongMix"	0.399	1
61.6133	2.175	"IncongMix"	0.624	1
63.7983	2.815	"CongMix"	0.447	1
66.6173	2.3	"IncongMix"	0.532	1
68.9193	1.951	"IncongMix"	0.55	1
70.8873	2.39	"CongMix"	0.422	1
73.2893	1.914	"IncongMix"	0.579	1
75.2073	2.799	"CongMix"	0.397	1
78.0093	2.113	"IncongMix"	0.395	1
80.1273	2.375	"IncongMix"	0.541	1
82.5123	2.116	"IncongMix"	0.564	1
84.6313	2.451	"CongMix"	0.349	1
87.0993	2.278	"CongMix"	0.393	1
89.3843	2.224	"CongMix"	0.339	1
91.6193	2.168	"CongMix"	0.4	1
93.8043	2.644	"CongMix"	0.359	1
96.4563	2.729	"IncongMix"	0.411	1
99.1913	2.751	"IncongMix"	0.532	1
101.9443	2.252	"CongMix"	0.667	1
