onset	duration	trial_type	response_time	accuracy
3e-04	2.41	Congruent1	0.544	1
2.4163	2.419	Congruent1	0.52	1
4.8493	2.41	Congruent1	0.543	1
7.2663	2.418	Congruent1	0.534	1
9.6993	2.408	Congruent1	0.541	1
12.1153	2.424	Congruent1	0.541	1
14.5483	2.415	Congruent1	0.515	1
16.9813	2.408	Congruent1	0.442	1
19.3973	2.417	Congruent1	0.434	1
21.8303	2.406	Congruent1	0.489	1
24.2473	2.418	Congruent1	0.552	1
26.6793	2.413	Congruent1	0.48	1
29.0963	2.422	Congruent1	0.455	1
31.5293	2.416	Congruent1	0.349	1
33.9623	2.417	Congruent1	0.484	1
36.3953	2.403	Congruent1	0.403	1
38.8113	2.41	Congruent1	0.427	1
41.2273	2.418	Congruent1	0.635	1
43.6603	2.415	Congruent1	0.466	1
46.0773	2.43	Congruent1	0.513	1
48.5103	2.414	Congruent1	0.431	1
50.9433	2.407	Congruent1	0.374	1
53.3593	2.409	Congruent1	0.51	1
55.7753	2.412	Congruent1	0.462	1
58.1923	2.422	Congruent1	0.405	1
60.6253	2.408	Congruent1	0.508	1
63.0413	2.429	Congruent1	0.396	1
65.4743	2.415	Congruent1	0.482	1
67.9073	2.415	Congruent1	0.465	1
70.3403	2.403	Congruent1	0.52	1
72.7563	2.425	Congruent1	0.392	1
75.1893	2.412	Congruent1	0.479	1
77.6063	2.412	Congruent1	0.446	1
80.0223	2.413	Congruent1	0.614	1
82.4383	2.418	Congruent1	0.485	1
84.8713	2.413	Congruent1	0.596	1
87.2883	2.411	Congruent1	0.411	1
89.7043	2.418	Congruent1	0.435	1
92.1373	2.404	Congruent1	0.538	1
94.5533	2.431	Congruent1	0.498	1
96.9863	2.406	Congruent1	0.689	1
99.4033	2.421	Congruent1	0.687	1
101.8363	2.407	Congruent1	0.59	1
104.2523	2.426	Congruent1	0.526	1
106.6853	2.414	Congruent1	0.565	1
109.1013	2.402	Congruent1	0.469	1
111.5173	2.43	Congruent1	0.597	1
113.9503	2.409	Congruent1	0.492	1
116.3673	2.421	Congruent1	0.538	1
118.8003	2.402	Congruent1	0.769	1
121.2163	2.417	Congruent1	0.601	1
123.6493	2.413	Congruent1	0.464	1
126.0653	2.423	Congruent1	0.44	1
128.4983	2.405	Congruent1	0.455	1
130.9153	2.417	Congruent1	0.534	1
133.3483	2.423	Congruent1	0.54	1
135.7813	2.405	Congruent1	0.555	1
138.1973	2.411	Congruent1	0.395	1
140.6133	2.415	Congruent1	0.715	1
143.0303	2.415	Congruent1	0.498	1
145.4633	2.421	Congruent1	0.521	1
147.8963	2.412	Congruent1	0.496	1
150.3123	2.415	Congruent1	0.415	1
152.7453	2.413	Congruent1	0.43	1
155.1613	2.418	Congruent1	0.502	1
157.5943	2.41	Congruent1	0.477	1
160.0113	2.417	Congruent1	0.5	1
162.4443	2.416	Congruent1	0.499	1
164.8773	2.42	Congruent1	0.57	1
167.3103	2.418	Congruent1	0.568	1
169.7433	2.41	Congruent1	0.527	1
172.1593	2.115	Congruent1	0.599	1
185.1403	2.311	CongMix	0.561	1
187.4573	2.61	CongMix	0.66	1
190.0733	2.696	IncongMix	0.796	1
192.7733	1.962	CongMix	0.496	1
194.7393	2.378	CongMix	0.378	1
197.1223	2.12	CongMix	0.387	1
199.2553	2.222	IncongMix	0.806	1
201.4883	2.17	IncongMix	0.62	1
203.6713	2.458	CongMix	0.509	1
206.1373	1.995	IncongMix	0.579	1
208.1373	2.301	IncongMix	0.651	1
210.4543	2.104	CongMix	0.454	1
212.5703	2.793	IncongMix	0.394	1
215.3693	2.573	IncongMix	0.507	1
217.9523	2.09	CongMix	0.54	1
220.0523	1.914	IncongMix	0.647	1
221.9693	2.557	CongMix	0.49	1
224.5353	2.241	IncongMix	0.724	1
226.7853	2.709	CongMix	0.442	1
229.5013	2.19	IncongMix	0.59	1
231.7013	2.187	CongMix	0.454	1
233.9003	2.323	IncongMix	0.623	1
236.2333	2.806	CongMix	0.457	1
239.0493	2.004	IncongMix	0.521	1
241.0663	2.727	IncongMix	0.56	1
243.7993	2.84	CongMix	0.491	1
246.6483	2.372	IncongMix	0.506	1
249.0313	2.888	IncongMix	0.555	1
251.9313	2.154	CongMix	0.455	1
254.0973	2.12	IncongMix	0.504	1
256.2303	2.51	IncongMix	0.643	1
258.7473	2.378	CongMix	0.478	1
261.1303	1.925	IncongMix	0.575	1
263.0633	1.939	IncongMix	0.69	1
265.0123	2.133	IncongMix	0.733	1
267.1463	2.024	CongMix	0.607	1
269.1793	2.443	CongMix	0.494	1
271.6283	2.206	CongMix	0.556	1
273.8453	2.101	IncongMix	0.651	1
275.9613	2.509	IncongMix	0.543	1
278.4773	2.278	CongMix	0.579	1
280.7603	2.265	IncongMix	0.648	1
283.0273	2.07	IncongMix	0.637	1
285.1103	2.614	CongMix	0.514	1
287.7263	2.744	IncongMix	0.561	1
290.4763	2.893	CongMix	0.443	1
293.3753	2.561	IncongMix	0.712	1
295.9413	2.241	CongMix	0.458	1
298.1913	1.939	CongMix	0.472	1
300.1413	2.89	IncongMix	0.474	1
303.0403	2.743	IncongMix	0.527	1
305.7903	2.454	IncongMix	0.488	1
308.2563	2.807	CongMix	0.39	1
311.0733	2.38	CongMix	0.413	1
313.4563	2.672	CongMix	0.422	1
316.1393	2.361	IncongMix	0.611	1
318.5053	2.855	IncongMix	0.389	1
321.3713	2.261	IncongMix	0.427	1
323.6383	2.439	CongMix	0.423	1
326.0873	1.998	IncongMix	0.582	1
328.0873	2.261	CongMix	0.478	1
330.3533	2.706	IncongMix	0.556	1
333.0703	2.622	CongMix	0.439	1
335.7023	2.876	IncongMix	0.543	1
338.5853	2.879	IncongMix	0.396	1
341.4683	2.144	CongMix	0.528	1
343.6183	2.534	CongMix	0.634	1
346.1683	2.841	CongMix	0.492	1
349.0173	2.814	CongMix	0.531	1
351.8343	2.176	CongMix	0.442	1
354.0173	2.616	CongMix	0.483	1
356.6503	2.098	CongMix	0.361	1
369.8143	2.404	Control1	0.621	1
372.2313	2.42	Control1	0.42	1
374.6643	2.412	Control1	0.362	1
377.0803	2.418	Control1	0.418	1
379.5133	2.412	Control1	0.313	1
381.9293	2.409	Control1	0.409	1
384.3463	2.422	Control1	0.272	1
386.7793	2.42	Control1	0.287	1
389.2123	2.404	Control1	0.254	1
391.6283	2.427	Control1	0.261	1
394.0613	2.415	Control1	0.332	1
396.4943	2.412	Control1	0.363	1
398.9103	2.408	Control1	0.291	1
401.3273	2.414	Control1	0.314	1
403.7433	2.41	Control1	0.394	1
406.1593	2.417	Control1	0.434	1
408.5923	2.426	Control1	0.376	1
411.0253	2.413	Control1	0.479	1
413.4423	2.417	Control1	0.35	0
415.8753	2.406	Control1	0.373	1
418.2913	2.413	Control1	0.413	1
420.7073	2.425	Control1	0.525	1
423.1403	2.405	Control1	0.356	1
425.5563	2.418	Control1	0.435	1
427.9893	2.416	Control1	0.45	1
430.4223	2.408	Control1	0.425	1
432.8393	2.421	Control1	0.504	1
435.2723	2.413	Control1	0.463	1
437.6883	2.406	Control1	0.407	1
440.1043	2.416	Control1	0.399	1
442.5213	2.416	Control1	0.349	1
444.9543	2.417	Control1	0.684	1
447.3873	2.427	Control1	0.427	1
449.8203	2.412	Control1	0.346	1
452.2363	2.401	Control1	0.402	1
454.6523	2.418	Control1	0.402	1
457.0853	2.417	Control1	0.401	1
459.5183	2.419	Control1	0.303	1
461.9513	2.409	Control1	0.326	1
464.3683	2.414	Control1	0.381	1
466.8013	2.421	Control1	0.388	1
469.2343	2.406	Control1	0.323	1
471.6503	2.417	Control1	0.451	1
474.0833	2.42	Control1	0.37	1
476.5163	2.418	Control1	0.385	1
478.9493	2.417	Control1	0.351	1
481.3823	2.402	Control1	0.486	1
483.7983	2.427	Control1	0.478	1
486.2313	2.405	Control1	0.405	1
488.6483	2.414	Control1	0.364	1
491.0643	2.428	Control1	0.412	1
493.4973	2.405	Control1	0.322	1
495.9133	2.416	Control1	0.45	1
498.3463	2.409	Control1	0.425	1
500.7633	2.425	Control1	0.408	1
503.1963	2.414	Control1	0.447	1
505.6123	2.413	Control1	0.463	1
508.0283	2.416	Control1	0.583	1
510.4613	2.414	Control1	0.398	1
512.8773	2.403	Control1	0.453	1
515.2943	2.413	Control1	0.38	1
517.7103	2.429	Control1	0.396	1
520.1433	2.403	Control1	0.387	1
522.5593	2.424	Control1	0.491	1
524.9923	2.416	Control1	0.45	1
527.4253	2.402	Control1	0.369	1
529.8423	2.424	Control1	0.391	1
532.2753	2.414	Control1	0.398	1
534.6913	2.408	Control1	0.542	1
537.1073	2.413	Control1	0.43	1
539.5243	2.418	Control1	0.485	1
541.9573	2.112	Control1	0.596	1
554.9383	2.374	CongMix	0.574	1
557.3213	2.74	IncongMix	0.607	1
560.0713	2.253	CongMix	0.537	1
562.3373	2.749	IncongMix	0.55	1
565.1033	2.88	IncongMix	0.464	1
567.9863	2.324	IncongMix	0.525	1
570.3193	2.86	CongMix	0.36	1
573.1863	2.247	IncongMix	0.581	1
575.4353	2.192	IncongMix	0.476	1
577.6353	2.447	CongMix	0.364	1
580.0853	2.859	IncongMix	0.593	1
582.9513	2.236	CongMix	0.519	1
585.2013	1.947	CongMix	0.565	1
587.1503	1.267	CongMix	0	0
589.3173	2.801	IncongMix	0.601	1
592.1333	2.496	IncongMix	0.513	1
594.6333	2.034	CongMix	0.501	1
596.6823	2.449	CongMix	0.499	1
599.1493	2.689	IncongMix	0.656	1
601.8483	2.852	CongMix	0.485	1
604.7153	2.096	CongMix	0.546	1
606.8143	2.856	IncongMix	0.623	1
609.6803	2.256	IncongMix	0.589	1
611.9473	2.806	CongMix	0.49	1
614.7633	2.609	CongMix	0.393	1
617.3793	2.81	CongMix	0.377	1
620.1963	2.198	CongMix	0.432	1
622.4123	2.396	CongMix	0.496	1
624.8123	2.581	IncongMix	0.448	1
627.3953	2.24	IncongMix	0.657	1
629.6443	2.115	IncongMix	0.648	1
631.7613	2.362	IncongMix	0.546	1
634.1273	1.995	IncongMix	0.628	1
636.1273	2.104	IncongMix	0.604	1
638.2433	2.736	IncongMix	0.736	1
640.9933	2.642	CongMix	0.426	1
643.6423	2.567	IncongMix	0.601	1
646.2253	2.564	CongMix	0.514	1
648.7923	2.123	CongMix	0.706	1
650.9253	2.505	IncongMix	0.589	1
653.4413	2.266	CongMix	0.433	1
655.7243	1.963	CongMix	0.414	1
657.6903	2.172	CongMix	0.456	1
659.8733	2.687	CongMix	0.537	1
662.5733	2.893	IncongMix	0.693	1
665.4733	2.616	CongMix	0.816	1
668.1063	2.709	CongMix	0.543	1
670.8223	2.809	CongMix	0.459	1
673.6383	2.715	IncongMix	0.499	1
676.3713	1.945	IncongMix	0.678	1
678.3213	2.625	CongMix	0.408	1
680.9543	2.21	IncongMix	0.527	1
683.1703	2.445	CongMix	0.462	1
685.6203	2.383	CongMix	0.484	1
688.0193	2.311	CongMix	0.461	1
690.3363	2.019	IncongMix	0.552	1
692.3693	2.179	IncongMix	0.679	1
694.5523	1.912	IncongMix	0.512	1
696.4683	2.079	IncongMix	0.596	1
698.5513	2.204	CongMix	0.537	1
700.7683	2.02	IncongMix	0.487	1
702.8013	2.297	IncongMix	0.598	1
705.1003	2.36	IncongMix	0.443	1
707.4673	2.895	IncongMix	0.596	1
710.3663	2.097	CongMix	0.497	1
712.4663	2.131	CongMix	0.565	1
714.5993	2.536	CongMix	0.536	1
717.1493	1.91	IncongMix	0.577	1
719.0653	2.554	CongMix	0.621	1
721.6313	2.885	CongMix	0.519	1
724.5313	2.449	IncongMix	0.483	1
726.9973	1.728	IncongMix	0.513	1
739.6453	2.411	Neutral1	0.728	1
742.0623	2.409	Neutral1	0.543	1
744.4783	2.422	Neutral1	0.439	1
746.9113	2.403	Neutral1	0.454	1
749.3273	2.429	Neutral1	0.63	1
751.7603	2.409	Neutral1	0.492	1
754.1773	2.412	Neutral1	0.579	1
756.5933	2.417	Neutral1	0.651	1
759.0263	2.418	Neutral1	0.602	1
761.4593	2.412	Neutral1	0.529	1
763.8753	2.422	Neutral1	0.473	1
766.3083	2.416	Neutral1	0.6	1
768.7413	2.411	Neutral1	0.494	1
771.1583	2.405	Neutral1	0.605	1
773.5743	2.425	Neutral1	0.525	1
776.0073	2.418	Neutral1	0.468	1
778.4403	2.412	Neutral1	0.563	1
780.8563	2.415	Neutral1	0.515	1
783.2733	2.41	Neutral1	0.41	1
785.6893	2.419	Neutral1	0.569	1
788.1223	2.411	Neutral1	0.528	1
790.5383	2.408	Neutral1	0.408	1
792.9553	2.419	Neutral1	0.519	1
795.3883	2.408	Neutral1	0.558	1
797.8043	2.418	Neutral1	0.518	1
800.2373	2.423	Neutral1	0.357	1
802.6703	2.417	Neutral1	0.467	1
805.1033	2.403	Neutral1	0.554	1
807.5193	2.422	Neutral1	0.506	1
809.9523	2.404	Neutral1	0.521	1
812.3693	2.415	Neutral1	0.432	1
814.8023	2.43	Neutral1	0.447	1
817.2353	2.405	Neutral1	0.438	1
819.6513	2.409	Neutral1	0.509	1
822.0673	2.423	Neutral1	0.557	1
824.5003	2.416	Neutral1	0.5	1
826.9333	2.416	Neutral1	0.483	1
829.3663	2.413	Neutral1	0.546	1
831.7833	2.405	Neutral1	0.505	1
834.1993	2.426	Neutral1	0.393	1
836.6323	2.406	Neutral1	0.44	1
839.0483	2.413	Neutral1	0.447	1
841.4643	2.422	Neutral1	0.439	1
843.8973	2.408	Neutral1	0.558	1
846.3143	2.425	Neutral1	0.525	1
848.7473	2.414	Neutral1	0.564	1
851.1633	2.401	Neutral1	0.452	1
853.5793	2.425	Neutral1	0.476	1
856.0123	2.416	Neutral1	0.45	1
858.4453	2.414	Neutral1	0.497	1
860.8623	2.414	Neutral1	0.664	1
863.2783	2.406	Neutral1	0.44	1
865.6943	2.423	Neutral1	0.44	1
868.1273	2.416	Neutral1	0.383	1
870.5603	2.415	Neutral1	0.382	1
872.9773	2.41	Neutral1	0.46	1
875.3933	2.418	Neutral1	0.468	1
877.8263	2.412	Neutral1	0.579	1
880.2423	2.408	Neutral1	0.491	1
882.6593	2.418	Neutral1	0.418	1
885.0923	2.411	Neutral1	0.545	1
887.5083	2.414	Neutral1	0.465	1
889.9243	2.424	Neutral1	0.408	1
892.3573	2.417	Neutral1	0.551	1
894.7903	2.413	Neutral1	0.43	1
897.2073	2.412	Neutral1	0.429	1
899.6233	2.408	Neutral1	0.525	1
902.0393	2.422	Neutral1	0.389	1
904.4723	2.415	Neutral1	0.516	1
906.8893	2.407	Neutral1	0.474	1
909.3053	2.428	Neutral1	0.362	1
911.7383	1.966	Neutral1	0.449	1
924.7033	2.431	IncongMix	0.515	1
927.1523	2.542	CongMix	0.426	1
929.7023	1.913	IncongMix	0.58	1
931.6183	2.386	CongMix	0.536	1
934.0183	2.848	CongMix	0.432	1
936.8843	2.255	CongMix	0.422	1
939.1513	2.451	CongMix	0.451	1
941.6173	2.151	CongMix	0.568	1
943.7833	2.094	IncongMix	0.578	1
945.8833	2.118	IncongMix	0.502	1
948.0163	2.388	CongMix	0.505	1
950.4163	2.318	IncongMix	0.585	1
952.7493	2.514	IncongMix	0.748	1
955.2653	1.943	IncongMix	0.76	1
957.2153	2.027	CongMix	0.577	1
959.2483	2.885	IncongMix	0.736	1
962.1473	2.675	CongMix	0.509	1
964.8303	2.182	IncongMix	0.666	1
967.0303	2.563	CongMix	0.514	1
969.5963	2.004	IncongMix	0.604	1
971.6133	2.428	CongMix	0.611	1
974.0463	2.639	CongMix	0.49	1
976.6953	2.511	IncongMix	0.544	1
979.2123	2.696	IncongMix	0.547	1
981.9113	1.966	IncongMix	0	0
984.7943	2.574	IncongMix	0.525	1
987.3773	2.869	IncongMix	0.47	1
990.2603	2.01	IncongMix	0.643	1
992.2773	2.438	CongMix	0.505	1
994.7263	2.565	CongMix	0.432	1
997.3093	2.284	CongMix	0.417	1
999.6093	2.068	IncongMix	0.701	1
1001.6923	2.179	IncongMix	0.546	1
1003.8753	2.319	CongMix	0.619	1
1006.2083	2.303	IncongMix	0.87	1
1008.5243	2.731	IncongMix	0.498	1
1011.2573	2.161	CongMix	0.444	1
1013.4243	2.21	IncongMix	0.477	1
1015.6403	2.133	CongMix	0.549	1
1017.7903	1.944	CongMix	0.511	1
1019.7393	2.256	IncongMix	0.506	1
1022.0063	2.628	CongMix	0.495	1
1024.6393	2.847	CongMix	0.382	1
1027.4883	2.898	IncongMix	0.548	1
1030.3883	2.81	CongMix	0.544	1
1033.2043	2.742	IncongMix	0.592	1
1035.9543	2.585	IncongMix	0.402	1
1038.5533	1.943	CongMix	0.443	1
1040.5033	2.142	CongMix	0.525	1
1042.6533	2.238	IncongMix	0.622	1
1044.9023	2.782	IncongMix	0.549	1
1047.7023	2.367	IncongMix	0.501	1
1050.0853	2.089	CongMix	0.422	1
1052.1853	2.361	IncongMix	0.578	1
1054.5513	2.111	IncongMix	0.612	1
1056.6673	2.892	CongMix	0.576	1
1059.5673	2.751	IncongMix	0.635	1
1062.3333	2.799	CongMix	0.549	1
1065.1503	2.228	CongMix	0.428	1
1067.3833	2.792	CongMix	0.443	1
1070.1823	2.084	CongMix	0.484	1
1072.2823	2.743	IncongMix	0.56	1
1075.0323	2.207	CongMix	0.474	1
1077.2483	2.249	IncongMix	0.449	1
1079.5143	2.63	CongMix	0.447	1
1082.1473	1.902	IncongMix	0.518	1
1084.0643	2.022	IncongMix	0.505	1
1086.0973	2.363	CongMix	0.48	1
1088.4633	2.266	CongMix	0.45	1
1090.7463	2.696	CongMix	0.479	1
1093.4463	2.903	IncongMix	0.587	1
1096.3623	2.132	CongMix	0.438	1
