"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.258	"IncongMix"	0.44	1
2.2683	2.357	"IncongMix"	0.572	1
4.6373	2.562	"CongMix"	0.427	1
7.2053	2.005	"IncongMix"	0.571	1
9.2233	1.918	"IncongMix"	0.633	1
11.1423	2.44	"IncongMix"	0.706	0
13.5933	2.239	"IncongMix"	0.655	1
15.8453	2.463	"CongMix"	0.611	1
18.3143	2.245	"IncongMix"	0.661	1
20.5653	2.395	"CongMix"	0.41	1
22.9673	2.193	"IncongMix"	0.608	1
25.1693	2.214	"CongMix"	0.63	1
27.3873	2.278	"CongMix"	0.46	1
29.6723	2.088	"IncongMix"	0.687	1
31.7743	1.959	"CongMix"	0.625	1
33.7423	2.854	"CongMix"	0.569	1
36.6113	2.297	"IncongMix"	0.595	1
38.9133	2.372	"IncongMix"	0.437	1
41.2983	2.311	"CongMix"	0.476	1
43.6163	2.166	"CongMix"	0.398	1
45.7843	2.609	"CongMix"	0.374	1
48.4033	2.185	"CongMix"	0.483	1
50.6053	2.893	"IncongMix"	0.408	1
53.5073	2.628	"CongMix"	0.41	1
56.1423	2.383	"CongMix"	0.399	1
58.5273	2.631	"CongMix"	0.446	1
61.1633	2.591	"IncongMix"	0.522	1
63.7653	2.891	"IncongMix"	0.472	1
66.6673	2.376	"CongMix"	0.458	1
69.0523	2.6	"CongMix"	0.432	1
71.6543	2.003	"IncongMix"	0.502	1
73.6723	2.324	"IncongMix"	0.556	1
76.0073	2.125	"IncongMix"	0.541	1
78.1423	2.123	"IncongMix"	0.438	1
80.2773	2.129	"CongMix"	0.511	1
82.4123	2.875	"IncongMix"	0.64	1
85.2983	2.262	"CongMix"	0.561	1
87.5663	2.176	"IncongMix"	0.541	1
89.7513	2.808	"CongMix"	0.556	1
92.5703	2.75	"IncongMix"	0.481	1
95.3223	2.016	"CongMix"	0.481	1
97.3403	2.452	"CongMix"	0.383	1
99.8093	2.189	"CongMix"	0.738	1
102.0103	2.724	"IncongMix"	0.705	1
104.7463	2.205	"IncongMix"	0.504	1
106.9643	2.709	"CongMix"	0.574	1
109.6833	2.581	"IncongMix"	0.663	1
112.2683	1.941	"IncongMix"	0.59	1
114.2193	2.727	"IncongMix"	0.759	0
116.9553	2.024	"IncongMix"	0.839	0
118.9903	2.784	"CongMix"	0.516	0
121.7753	2.544	"CongMix"	0.426	0
124.3273	2.89	"IncongMix"	0.538	1
127.2293	2.862	"IncongMix"	0.46	1
130.0983	2.683	"CongMix"	0.415	1
132.7833	2.1	"CongMix"	0.482	1
134.8853	2.083	"CongMix"	0.732	1
136.9703	2.072	"IncongMix"	0.487	1
139.0553	1.535	"CongMix"	0	0
141.4903	2.697	"IncongMix"	0.662	1
144.1923	2.893	"CongMix"	0.608	1
147.0943	2.819	"CongMix"	0.45	1
149.9303	2.546	"CongMix"	0.494	1
152.4823	2.859	"CongMix"	0.374	1
155.3503	2.523	"IncongMix"	0.521	1
157.8863	2.731	"IncongMix"	0.513	1
160.6213	2.246	"CongMix"	0.394	1
162.8733	1.924	"IncongMix"	0.606	1
164.8083	1.947	"CongMix"	0.679	1
166.7593	2.505	"IncongMix"	0.52	1
169.2783	2.123	"CongMix"	0.521	1
171.4133	2.42	"IncongMix"	0.537	1
184.7393	2.423	"Neutral1"	0.539	1
187.1743	2.415	"Neutral1"	0.48	1
189.5933	2.408	"Neutral1"	0.524	1
192.0113	2.417	"Neutral1"	0.682	1
194.4303	2.415	"Neutral1"	0.431	1
196.8483	2.424	"Neutral1"	0.389	1
199.2843	2.421	"Neutral1"	0.353	1
201.7193	2.401	"Neutral1"	0.35	1
204.1373	2.43	"Neutral1"	0.396	1
206.5723	2.408	"Neutral1"	0.456	1
208.9913	2.413	"Neutral1"	0.429	1
211.4093	2.414	"Neutral1"	0.563	1
213.8283	2.415	"Neutral1"	0.464	1
216.2463	2.425	"Neutral1"	0.39	1
218.6823	2.403	"Neutral1"	0.418	1
221.1003	2.413	"Neutral1"	0.544	1
223.5193	2.429	"Neutral1"	0.444	1
225.9543	2.413	"Neutral1"	0.545	1
228.3723	2.409	"Neutral1"	0.391	1
230.7913	2.424	"Neutral1"	0.372	1
233.2263	2.405	"Neutral1"	0.521	1
235.6443	2.415	"Neutral1"	0.463	1
238.0633	2.41	"Neutral1"	0.476	1
240.4813	2.43	"Neutral1"	0.361	1
242.9173	2.414	"Neutral1"	0.413	1
245.3353	2.416	"Neutral1"	0.347	1
247.7543	2.412	"Neutral1"	0.36	1
250.1723	2.406	"Neutral1"	0.454	1
252.5913	2.421	"Neutral1"	0.603	1
255.0263	2.411	"Neutral1"	0.76	0
257.4443	2.419	"Neutral1"	0.501	1
259.8793	2.408	"Neutral1"	0.506	1
262.2983	2.423	"Neutral1"	0.455	1
264.7333	2.417	"Neutral1"	0.516	1
267.1683	2.419	"Neutral1"	0.401	1
269.6033	2.404	"Neutral1"	0.486	1
272.0223	2.42	"Neutral1"	0.435	1
274.4573	2.417	"Neutral1"	0.415	1
276.8763	2.413	"Neutral1"	0.812	1
279.2943	2.414	"Neutral1"	0.53	1
281.7123	2.412	"Neutral1"	0.544	1
284.1313	2.423	"Neutral1"	0.605	1
286.5663	2.405	"Neutral1"	0.386	1
288.9853	2.418	"Neutral1"	0.383	1
291.4203	2.414	"Neutral1"	0.396	1
293.8383	2.421	"Neutral1"	0.537	1
296.2733	2.41	"Neutral1"	0.358	1
298.6923	2.411	"Neutral1"	0.427	1
301.1103	2.421	"Neutral1"	0.369	1
303.5463	2.41	"Neutral1"	0.509	1
305.9643	2.428	"Neutral1"	0.427	1
308.3993	2.411	"Neutral1"	0.559	1
310.8183	2.416	"Neutral1"	0.532	1
313.2363	2.402	"Neutral1"	0.45	1
315.6553	2.417	"Neutral1"	0.399	1
318.0903	2.414	"Neutral1"	0.38	1
320.5083	2.419	"Neutral1"	0.45	1
322.9443	2.413	"Neutral1"	0.462	1
325.3623	2.415	"Neutral1"	0.547	1
327.7813	2.422	"Neutral1"	0.504	1
330.2163	2.41	"Neutral1"	0.509	1
332.6343	2.41	"Neutral1"	0.475	1
335.0533	2.417	"Neutral1"	0.432	1
337.4713	2.413	"Neutral1"	0.478	1
339.8903	2.413	"Neutral1"	0.579	1
342.3083	2.429	"Neutral1"	0.728	1
344.7433	2.411	"Neutral1"	0.509	1
347.1623	2.411	"Neutral1"	0.41	1
349.5803	2.417	"Neutral1"	0.616	1
351.9993	2.421	"Neutral1"	0.653	1
354.4343	2.407	"Neutral1"	0.522	1
356.8533	1.932	"Neutral1"	0.431	1
369.7793	1.939	"IncongMix"	0.672	1
371.7303	2.107	"IncongMix"	0.689	1
373.8493	2.613	"CongMix"	0.562	1
376.4673	2.221	"CongMix"	0.52	1
