onset	duration	trial_type	response_time	accuracy
3e-04	2.401	Neutral1	0.434	1
2.4173	2.418	Neutral1	0.401	1
4.8503	2.415	Neutral1	0.415	1
7.2833	2.417	Neutral1	0.534	1
9.7163	2.413	Neutral1	0.597	1
12.1323	2.412	Neutral1	0.413	1
14.5483	2.416	Neutral1	0.549	1
16.9653	2.417	Neutral1	0.484	1
19.3983	2.412	Neutral1	0.379	1
21.8143	2.419	Neutral1	0.419	1
24.2473	2.427	Neutral1	0.394	1
26.6803	2.407	Neutral1	0.424	1
29.0963	2.421	Neutral1	0.472	1
31.5293	2.411	Neutral1	0.511	1
33.9463	2.412	Neutral1	0.446	1
36.3623	2.424	Neutral1	0.358	1
38.7953	2.416	Neutral1	0.549	1
41.2123	2.414	Neutral1	0.364	1
43.6283	2.411	Neutral1	0.428	1
46.0443	2.412	Neutral1	0.395	1
48.4613	2.419	Neutral1	0.386	0
50.8943	2.413	Neutral1	0.497	1
53.3103	2.423	Neutral1	0.457	1
55.7433	2.412	Neutral1	0.496	1
58.1593	2.413	Neutral1	0.496	1
60.5763	2.42	Neutral1	0.487	1
63.0093	2.414	Neutral1	0.614	1
65.4253	2.411	Neutral1	0.445	1
67.8413	2.42	Neutral1	0.437	1
70.2743	2.416	Neutral1	0.5	1
72.7073	2.401	Neutral1	0.451	1
75.1243	2.425	Neutral1	0.458	1
77.5573	2.407	Neutral1	0.441	1
79.9733	2.427	Neutral1	0.361	1
82.4063	2.414	Neutral1	0.448	1
84.8223	2.416	Neutral1	0.4	1
87.2393	2.413	Neutral1	0.43	1
89.6553	2.406	Neutral1	0.39	1
92.0713	2.423	Neutral1	0.39	1
94.5043	2.405	Neutral1	0.605	1
96.9213	2.427	Neutral1	0.444	1
99.3543	2.409	Neutral1	0.459	1
101.7703	2.426	Neutral1	0.443	1
104.2033	2.41	Neutral1	0.426	1
106.6203	2.414	Neutral1	0.464	1
109.0363	2.411	Neutral1	0.528	1
111.4523	2.425	Neutral1	0.392	1
113.8853	2.413	Neutral1	0.463	1
116.3023	2.413	Neutral1	0.43	1
118.7183	2.418	Neutral1	0.502	1
121.1513	2.415	Neutral1	0.349	1
123.5673	2.406	Neutral1	0.373	1
125.9843	2.422	Neutral1	0.372	1
128.4173	2.417	Neutral1	0.45	1
130.8503	2.419	Neutral1	0.369	0
133.2833	2.401	Neutral1	0.368	1
135.6993	2.417	Neutral1	0.384	1
138.1323	2.425	Neutral1	0.559	1
140.5653	2.416	Neutral1	0.35	1
142.9983	2.405	Neutral1	0.389	1
145.4143	2.418	Neutral1	0.485	1
147.8473	2.411	Neutral1	0.411	1
150.2643	2.421	Neutral1	0.338	1
152.6973	2.413	Neutral1	0.497	1
155.1133	2.411	Neutral1	0.345	1
157.5293	2.426	Neutral1	0.377	1
159.9623	2.416	Neutral1	0.4	1
162.3953	2.41	Neutral1	0.343	1
164.8123	2.414	Neutral1	0.414	1
167.2283	2.411	Neutral1	0.677	1
169.6453	2.425	Neutral1	0.508	1
172.0783	2.015	Neutral1	0.499	1
185.0423	2.808	CongMix	0.391	1
187.8593	2.853	IncongMix	0.453	1
190.7253	2.289	CongMix	0.339	1
193.0253	2.634	CongMix	0.351	1
195.6743	2.805	IncongMix	0.422	1
198.4913	1.999	IncongMix	0.533	1
200.5073	2.387	CongMix	0.437	1
202.9073	2.846	CongMix	0.413	1
205.7563	2.103	IncongMix	0.42	1
207.8733	2.003	IncongMix	0.503	1
209.8893	1.941	IncongMix	0.558	1
211.8393	2.249	CongMix	0.4	1
214.1053	2.444	CongMix	0.478	1
216.5553	2.684	CongMix	0.484	1
219.2553	2.803	CongMix	0.52	1
222.0713	2.018	CongMix	0.568	1
224.1043	2.303	IncongMix	0.487	1
226.4203	2.812	CongMix	0.395	1
229.2373	2.692	IncongMix	0.809	1
231.9363	2.389	CongMix	0.406	1
234.3363	2.887	IncongMix	0.454	1
237.2363	2.072	IncongMix	0.522	1
239.3193	2.876	IncongMix	0.543	1
242.2023	1.964	CongMix	0.364	1
244.1683	2.426	CongMix	0.326	1
246.6013	2.567	IncongMix	0.517	1
249.1843	2.18	CongMix	0.397	1
251.3673	2.187	IncongMix	0.454	1
253.5673	2.191	CongMix	0.358	1
255.7663	1.919	IncongMix	0.535	1
257.7003	2.444	IncongMix	0.361	1
260.1493	2.746	IncongMix	0.496	1
262.8993	2.387	CongMix	0.354	1
265.2983	2.245	IncongMix	0.395	1
267.5483	1.953	CongMix	0.353	1
269.5153	2.836	CongMix	0.353	1
272.3643	2.587	IncongMix	0.504	1
274.9643	2.626	CongMix	0.376	1
277.5973	2.727	IncongMix	0.327	0
280.3303	2.123	IncongMix	0.306	0
282.4633	2.743	IncongMix	0.509	1
285.2133	2.353	IncongMix	0.503	1
287.5793	2.157	CongMix	0.457	1
289.7453	2.123	CongMix	0.474	1
291.8783	2.137	CongMix	0.421	1
294.0283	2.512	IncongMix	0.463	1
296.5443	2.088	CongMix	0.355	1
298.6443	2.251	IncongMix	0.535	1
300.9103	2.11	IncongMix	0.477	1
303.0273	2.016	IncongMix	0.416	1
305.0603	2.071	CongMix	0.471	1
307.1433	2.57	CongMix	0.604	1
309.7263	2.597	CongMix	0.364	1
312.3263	2.369	IncongMix	0.452	1
314.7093	2.249	IncongMix	0.549	1
316.9753	2.219	CongMix	0.403	1
319.2083	2.701	CongMix	0.402	1
321.9243	2.319	CongMix	0.486	1
324.2573	2.527	CongMix	0.561	1
