"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.11	"IncongMix"	0.576	1
2.1183	2.259	"IncongMix"	0.474	1
4.3873	2.712	"IncongMix"	0.477	1
7.1053	2.494	"IncongMix"	0.343	1
9.6073	2.101	"IncongMix"	0.6	1
11.7253	2.072	"IncongMix"	0.538	1
13.8103	2.89	"IncongMix"	0.421	1
16.7133	2.247	"IncongMix"	0.446	1
18.9643	2.379	"CongMix"	0.411	1
21.3493	2.537	"CongMix"	0.386	0
23.9013	2.179	"IncongMix"	0.562	1
26.0863	2.127	"CongMix"	0.593	1
28.2213	2.217	"CongMix"	0.465	1
30.4403	2.614	"CongMix"	0.446	1
33.0583	2.454	"IncongMix"	0.452	1
35.5273	2.5	"IncongMix"	0.415	1
38.0293	2.895	"IncongMix"	0.593	1
40.9313	2.143	"CongMix"	0.491	1
43.0833	2.217	"IncongMix"	0.499	1
45.3013	2.161	"CongMix"	0.577	1
47.4693	1.957	"CongMix"	0.489	1
49.4383	2.862	"CongMix"	0.511	1
52.3063	1.941	"IncongMix"	0.523	1
54.2583	2.887	"CongMix"	0.619	1
57.1603	2.393	"CongMix"	0.525	1
59.5623	2.587	"IncongMix"	0.619	1
62.1643	2.322	"CongMix"	0.537	1
64.4993	2.556	"CongMix"	0.538	1
67.0683	2.739	"IncongMix"	0.537	1
69.8203	2.391	"CongMix"	0.456	1
72.2223	2.871	"IncongMix"	0.486	1
75.1073	2.709	"IncongMix"	0.641	1
77.8263	2.888	"IncongMix"	0.57	1
80.7283	2.574	"IncongMix"	0.54	1
83.3133	2.614	"CongMix"	0.563	1
85.9323	2.804	"CongMix"	0.536	1
88.7513	2.623	"CongMix"	0.588	1
91.3863	2.008	"IncongMix"	0.473	1
93.4053	2.357	"IncongMix"	0.622	1
95.7733	2.249	"IncongMix"	0.614	1
98.0253	1.998	"IncongMix"	0.514	1
100.0263	2.8	"CongMix"	0.449	1
102.8283	2.449	"CongMix"	0.431	1
105.2803	2.742	"IncongMix"	0.491	1
108.0323	2.751	"IncongMix"	0.483	1
110.7843	2.435	"CongMix"	0.434	1
113.2363	2.247	"CongMix"	0.462	1
115.4883	2.331	"IncongMix"	0.546	1
117.8233	1.914	"IncongMix"	0.747	1
119.7413	2.277	"CongMix"	0.509	1
122.0263	2.091	"CongMix"	0.44	1
124.1283	2.853	"CongMix"	0.418	1
126.9973	2.311	"IncongMix"	0.493	1
129.3153	2.179	"IncongMix"	0.511	1
131.5003	2.087	"CongMix"	0.669	1
133.6023	2.641	"CongMix"	0.439	1
136.2543	2.436	"CongMix"	0.451	1
138.7063	2.683	"CongMix"	0.431	1
141.3913	2.561	"CongMix"	0.426	1
143.9603	2.203	"CongMix"	0.385	1
146.1783	2.023	"CongMix"	0.455	1
148.2133	2.87	"IncongMix"	0.468	1
151.0993	1.926	"IncongMix"	0.509	1
153.0333	2.353	"IncongMix"	0.551	1
155.4023	2.794	"IncongMix"	0.742	1
158.2043	1.117	"IncongMix"	0	0
160.2223	2.815	"CongMix"	0.53	1
163.0413	2.256	"CongMix"	0.455	1
165.3093	2.701	"CongMix"	0.515	1
168.0123	1.947	"CongMix"	0.412	1
169.9633	2.122	"IncongMix"	0.437	1
