onset	duration	trial_type	response_time	accuracy
3e-04	2.419	Neutral1	0.484	1
2.4353	2.413	Neutral1	0.361	1
4.8543	2.413	Neutral1	0.445	1
7.2723	2.42	Neutral1	0.419	1
9.7073	2.416	Neutral1	0.448	1
12.1263	2.42	Neutral1	0.285	0
14.5613	2.417	Neutral1	0.466	1
16.9793	2.404	Neutral1	0.536	1
19.3983	2.426	Neutral1	0.525	1
21.8333	2.405	Neutral1	0.353	1
24.2523	2.427	Neutral1	0.342	1
26.6873	2.416	Neutral1	0.331	1
29.1053	2.416	Neutral1	0.297	1
31.5243	2.417	Neutral1	0.382	1
33.9423	2.411	Neutral1	0.476	0
36.3613	2.413	Neutral1	0.545	1
38.7793	2.418	Neutral1	0.55	1
41.2143	2.419	Neutral1	0.467	1
43.6503	2.41	Neutral1	0.375	1
46.0683	2.414	Neutral1	0.445	1
48.4873	2.41	Neutral1	0.442	1
50.9053	2.414	Neutral1	0.48	1
53.3233	2.426	Neutral1	0.558	1
55.7593	2.402	Neutral1	0.417	1
58.1773	2.416	Neutral1	0.447	1
60.5963	2.427	Neutral1	0.492	1
63.0313	2.404	Neutral1	0.369	1
65.4493	2.425	Neutral1	0.391	1
67.8843	2.414	Neutral1	0.396	1
70.3033	2.407	Neutral1	0.456	1
72.7213	2.417	Neutral1	0.382	1
75.1403	2.413	Neutral1	0.379	1
77.5583	2.42	Neutral1	0.385	1
79.9943	2.419	Neutral1	0.317	0
82.4293	2.403	Neutral1	0.402	1
84.8473	2.424	Neutral1	0.456	1
87.2823	2.42	Neutral1	0.468	1
89.7183	2.409	Neutral1	0.424	1
92.1363	2.409	Neutral1	0.39	1
94.5553	2.421	Neutral1	0.419	1
96.9903	2.416	Neutral1	0.448	1
99.4083	2.409	Neutral1	0.39	1
101.8273	2.42	Neutral1	0.435	1
104.2623	2.41	Neutral1	0.559	1
106.6803	2.421	Neutral1	0.437	1
109.1153	2.421	Neutral1	0.402	1
111.5513	2.413	Neutral1	0.478	1
113.9693	2.406	Neutral1	0.588	1
116.3883	2.423	Neutral1	0.505	1
118.8233	2.405	Neutral1	0.437	1
121.2413	2.416	Neutral1	0.531	1
123.6603	2.414	Neutral1	0.496	1
126.0783	2.427	Neutral1	0.526	1
128.5133	2.411	Neutral1	0.459	1
130.9323	2.418	Neutral1	0.4	1
133.3673	2.417	Neutral1	0.365	1
