"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	1.99	"IncongMix"	0.724	1
1.9993	2.896	"IncongMix"	0.613	1
4.8993	2.25	"IncongMix"	0.601	1
7.1653	2.707	"IncongMix"	0.607	1
9.8823	2.492	"IncongMix"	0.609	1
12.3813	2.395	"CongMix"	0.462	1
14.7813	2.568	"IncongMix"	0.718	1
17.3643	2.503	"IncongMix"	0.487	1
19.8803	2.129	"CongMix"	0.563	1
22.0133	2.391	"CongMix"	0.558	1
24.4133	2.449	"CongMix"	0.566	1
26.8793	2.088	"CongMix"	0.572	1
28.9793	2.175	"IncongMix"	0.575	1
31.1623	2.329	"IncongMix"	0.496	1
33.4953	2.893	"CongMix"	0.843	1
36.3953	2.749	"IncongMix"	0.599	1
39.1613	2.211	"IncongMix"	0.545	1
41.3773	2.741	"IncongMix"	0.625	1
44.1273	2.785	"IncongMix"	0.635	1
46.9273	2.19	"IncongMix"	0.507	1
49.1263	2.241	"CongMix"	0.475	1
51.3763	2.553	"CongMix"	0.537	1
53.9423	2.868	"CongMix"	0.435	1
56.8253	2.17	"CongMix"	0.704	1
59.0083	2.74	"IncongMix"	0.657	1
61.7583	1.941	"CongMix"	0.491	1
63.7083	2.296	"CongMix"	0.429	1
66.0083	2.608	"CongMix"	0.425	1
68.6243	2.847	"CongMix"	0.448	1
71.4733	2.247	"IncongMix"	0.631	1
73.7233	2.12	"IncongMix"	0.637	1
75.8563	2.868	"IncongMix"	0.568	1
78.7393	1.971	"CongMix"	0.421	1
80.7223	2.605	"CongMix"	0.438	1
83.3393	1.908	"IncongMix"	0.525	1
85.2553	2.103	"IncongMix"	0.537	1
87.3713	2.59	"IncongMix"	0.54	1
89.9713	2.802	"CongMix"	0.436	1
92.7873	2.123	"IncongMix"	0.524	1
94.9203	2.353	"IncongMix"	0.503	1
97.2873	2.538	"CongMix"	0.472	1
99.8363	2.449	"CongMix"	0.499	1
102.2863	2.002	"IncongMix"	0.553	1
104.3023	2.01	"IncongMix"	0.593	1
106.3193	2.021	"CongMix"	0.471	1
108.3523	2.359	"IncongMix"	0.526	1
110.7183	2.256	"IncongMix"	0.456	1
112.9853	2.135	"CongMix"	0.485	1
115.1343	2.074	"IncongMix"	0.608	1
117.2173	2.882	"IncongMix"	0.549	1
120.1003	2.371	"CongMix"	0.538	1
122.4833	2.21	"CongMix"	0.443	1
124.7003	2.871	"IncongMix"	0.521	1
127.5833	2.247	"CongMix"	0.414	1
129.8323	2.815	"CongMix"	0.365	1
132.6493	2.214	"CongMix"	0.364	1
134.8653	2.306	"IncongMix"	0.54	1
137.1813	2.79	"CongMix"	0.44	1
139.9813	1.938	"IncongMix"	0.704	1
141.9313	2.546	"CongMix"	0.53	1
144.4803	2.907	"IncongMix"	0.54	1
147.3973	2.631	"CongMix"	0.415	1
150.0303	2.72	"IncongMix"	0.47	1
152.7633	2.089	"CongMix"	0.489	1
154.8623	2.321	"CongMix"	0.422	1
157.1953	1.949	"IncongMix"	0.649	1
159.1453	2.665	"CongMix"	0.499	1
161.8113	2.722	"CongMix"	0.473	1
164.5443	2.618	"CongMix"	0.419	1
167.1773	2.444	"CongMix"	0.394	1
169.6273	2.444	"IncongMix"	0.544	1
172.0773	1.665	"CongMix"	0.406	1
184.8083	2.413	"Congruent1"	0.546	1
187.2253	2.409	"Congruent1"	0.409	1
189.6413	2.417	"Congruent1"	0.417	1
192.0743	2.424	"Congruent1"	0.424	1
194.5073	2.415	"Congruent1"	0.399	1
196.9403	2.411	"Congruent1"	0.478	1
199.3563	2.415	"Congruent1"	0.398	1
201.7733	2.419	"Congruent1"	0.436	1
204.2063	2.404	"Congruent1"	0.371	1
206.6223	2.429	"Congruent1"	0.363	1
209.0553	2.413	"Congruent1"	0.514	1
211.4713	2.41	"Congruent1"	0.41	1
213.8883	2.42	"Congruent1"	0.537	1
216.3213	2.415	"Congruent1"	0.632	1
218.7373	2.421	"Congruent1"	0.488	1
221.1703	2.404	"Congruent1"	0.438	1
223.5863	2.414	"Congruent1"	0.414	1
226.0033	2.415	"Congruent1"	0.365	1
228.4363	2.414	"Congruent1"	0.364	1
230.8523	2.431	"Congruent1"	0.548	1
233.2853	2.41	"Congruent1"	0.411	1
235.7013	2.418	"Congruent1"	0.435	1
238.1343	2.417	"Congruent1"	0.418	1
240.5673	2.413	"Congruent1"	0.48	1
242.9843	2.403	"Congruent1"	0.487	1
245.4003	2.423	"Congruent1"	0.407	1
247.8333	2.408	"Congruent1"	0.342	1
250.2493	2.423	"Congruent1"	0.39	1
252.6823	2.417	"Congruent1"	0.301	1
255.1153	2.405	"Congruent1"	0.388	1
257.5323	2.423	"Congruent1"	0.306	1
259.9653	2.41	"Congruent1"	0.377	1
262.3813	2.411	"Congruent1"	0.361	1
264.7983	2.425	"Congruent1"	0.408	1
267.2313	2.407	"Congruent1"	0.407	1
269.6473	2.428	"Congruent1"	0.511	1
272.0803	2.415	"Congruent1"	0.382	1
274.4963	2.402	"Congruent1"	0.518	1
276.9133	2.417	"Congruent1"	0.367	1
279.3463	2.42	"Congruent1"	0.403	1
281.7793	2.406	"Congruent1"	0.506	1
284.1953	2.427	"Congruent1"	0.394	1
286.6283	2.408	"Congruent1"	0.409	1
289.0443	2.423	"Congruent1"	0.457	1
291.4773	2.415	"Congruent1"	0.648	1
293.8943	2.416	"Congruent1"	0.383	1
296.3273	2.404	"Congruent1"	0.421	1
298.7433	2.425	"Congruent1"	0.509	1
301.1763	2.404	"Congruent1"	0.388	1
303.5923	2.423	"Congruent1"	0.54	1
306.0253	2.418	"Congruent1"	0.419	1
308.4583	2.411	"Congruent1"	0.378	1
310.8753	2.409	"Congruent1"	0.393	1
313.2913	2.425	"Congruent1"	0.409	1
315.7243	2.414	"Congruent1"	0.431	1
318.1403	2.407	"Congruent1"	0.407	1
320.5573	2.422	"Congruent1"	0.422	1
322.9903	2.418	"Congruent1"	0.485	1
325.4233	2.405	"Congruent1"	0.372	1
327.8393	2.428	"Congruent1"	0.412	1
330.2723	2.408	"Congruent1"	0.459	1
332.6883	2.419	"Congruent1"	0.403	1
335.1213	2.417	"Congruent1"	0.801	1
337.5543	2.421	"Congruent1"	0.488	1
339.9873	2.405	"Congruent1"	0.455	1
342.4043	2.424	"Congruent1"	0.374	1
344.8373	2.415	"Congruent1"	0.565	1
347.2533	2.414	"Congruent1"	0.565	1
349.6693	2.408	"Congruent1"	0.525	1
352.0863	2.419	"Congruent1"	0.452	1
354.5193	2.419	"Congruent1"	0.586	1
356.9523	1.933	"Congruent1"	0.417	1
369.9333	2.506	"IncongMix"	0.556	1
372.4503	2.718	"IncongMix"	0.518	1
375.1833	2.208	"CongMix"	0.425	1
377.3993	2.892	"CongMix"	0.409	1
380.2993	2.438	"CongMix"	0.389	1
382.7483	2.003	"IncongMix"	0.436	1
384.7653	2.593	"IncongMix"	0.427	1
387.3643	2.111	"IncongMix"	0.644	1
389.4813	2.457	"IncongMix"	0.591	1
391.9473	2.377	"CongMix"	0.444	1
394.3303	2.165	"CongMix"	0.365	1
396.4973	2.082	"CongMix"	0.566	1
398.5963	2.879	"IncongMix"	0.579	1
401.4793	2.848	"CongMix"	0.432	1
404.3293	2.212	"CongMix"	0.446	1
406.5453	2.504	"IncongMix"	0.638	1
409.0613	2.288	"CongMix"	0.522	1
411.3613	1.946	"CongMix"	0.429	1
413.3113	2.848	"CongMix"	0.431	1
416.1613	2.638	"CongMix"	0.405	1
418.8103	2.544	"CongMix"	0.444	1
421.3603	2.812	"CongMix"	0.462	1
424.1763	2.247	"IncongMix"	0.614	1
426.4263	2.569	"IncongMix"	0.836	1
429.0093	2.708	"CongMix"	0.525	1
431.7253	2	"IncongMix"	0.6	1
433.7423	2.395	"CongMix"	0.495	1
436.1413	2.206	"IncongMix"	0.656	1
438.3583	2.798	"CongMix"	0.415	1
441.1743	2.373	"IncongMix"	0.623	1
443.5573	2.359	"IncongMix"	0.576	1
445.9233	2.243	"IncongMix"	0.426	1
448.1733	2.559	"CongMix"	0.376	1
450.7393	2.252	"CongMix"	0.369	1
453.0063	2.131	"CongMix"	0.382	1
455.1553	2.691	"CongMix"	0.425	1
457.8553	2.89	"IncongMix"	0.557	1
460.7553	2.298	"IncongMix"	0.449	1
463.0543	2.605	"CongMix"	0.422	1
465.6713	2.133	"IncongMix"	0.317	0
467.8203	2.314	"IncongMix"	0.647	1
470.1373	2.901	"IncongMix"	0.618	1
473.0533	2.537	"CongMix"	0.454	1
475.6033	2.616	"CongMix"	0.416	1
478.2363	2.164	"CongMix"	0.447	1
480.4023	2.81	"IncongMix"	0.561	1
483.2183	2.363	"CongMix"	0.513	1
485.5853	2.747	"IncongMix"	0.514	1
488.3343	2.621	"CongMix"	0.388	1
490.9673	2.273	"CongMix"	0.507	1
493.2503	1.91	"IncongMix"	0.56	1
495.1673	2.718	"IncongMix"	0.451	1
497.9003	2.863	"IncongMix"	0.63	1
500.7663	2.246	"IncongMix"	0.596	1
503.0163	2.818	"CongMix"	0.418	1
505.8493	1.937	"IncongMix"	0.504	1
507.7983	2.183	"IncongMix"	0.467	1
509.9983	2.738	"IncongMix"	0.571	1
512.7483	2.887	"IncongMix"	0.621	1
515.6473	2.016	"IncongMix"	0.466	1
517.6643	2.084	"CongMix"	0.401	1
519.7633	2.094	"IncongMix"	0.494	1
521.8633	2.187	"IncongMix"	0.57	1
524.0633	2.021	"CongMix"	0.538	1
526.0963	2.306	"CongMix"	0.456	1
528.4123	2.135	"CongMix"	0.452	1
530.5623	2.745	"IncongMix"	0.478	1
533.3123	2.432	"CongMix"	0.416	1
535.7613	1.925	"IncongMix"	0.559	1
537.6943	2.432	"CongMix"	0.466	1
540.1443	2.085	"IncongMix"	0.768	1
542.2443	1.551	"CongMix"	0.492	1
554.7593	2.402	"Control1"	0.536	1
557.1753	2.413	"Control1"	0.464	1
559.5913	2.418	"Control1"	0.352	1
562.0243	2.416	"Control1"	0.383	1
564.4573	2.422	"Control1"	0.389	1
566.8903	2.411	"Control1"	0.444	1
569.3073	2.418	"Control1"	0.451	1
571.7403	2.412	"Control1"	0.346	1
574.1563	2.417	"Control1"	0.434	1
576.5893	2.419	"Control1"	0.553	1
579.0223	2.411	"Control1"	0.312	1
581.4383	2.408	"Control1"	0.408	1
583.8553	2.431	"Control1"	0.414	1
586.2883	2.399	"Control1"	0.333	1
588.7043	2.431	"Control1"	0.349	1
591.1373	2.399	"Control1"	0.316	1
593.5533	2.419	"Control1"	0.436	1
595.9863	2.412	"Control1"	0.395	1
598.4033	2.428	"Control1"	0.378	1
600.8363	2.405	"Control1"	0.305	1
603.2523	2.419	"Control1"	0.536	1
605.6853	2.412	"Control1"	0.463	1
608.1013	2.419	"Control1"	0.503	1
610.5343	2.408	"Control1"	0.358	1
612.9513	2.418	"Control1"	0.485	1
615.3843	2.422	"Control1"	0.372	1
617.8173	2.415	"Control1"	0.299	1
620.2333	2.406	"Control1"	0.306	1
622.6503	2.421	"Control1"	0.321	1
625.0833	2.416	"Control1"	0.432	1
627.5163	2.414	"Control1"	0.431	1
629.9323	2.417	"Control1"	0.367	1
632.3653	2.416	"Control1"	0.366	1
634.7983	2.404	"Control1"	0.421	1
637.2143	2.414	"Control1"	0.381	1
639.6313	2.423	"Control1"	0.356	1
642.0643	2.422	"Control1"	0.322	1
644.4973	2.416	"Control1"	0.433	1
646.9303	2.412	"Control1"	0.312	1
649.3463	2.419	"Control1"	0.336	1
651.7793	2.412	"Control1"	0.479	1
654.1953	2.417	"Control1"	0.351	1
656.6283	2.403	"Control1"	0.486	1
659.0453	2.419	"Control1"	0.452	1
661.4783	2.413	"Control1"	0.347	1
663.8943	2.412	"Control1"	0.379	1
666.3103	2.421	"Control1"	0.355	1
668.7433	2.422	"Control1"	0.306	1
671.1763	2.41	"Control1"	0.393	1
673.5933	2.412	"Control1"	0.296	1
676.0093	2.424	"Control1"	0.424	1
678.4423	2.417	"Control1"	0.334	1
680.8753	2.417	"Control1"	0.301	1
683.3083	2.407	"Control1"	0.324	1
685.7243	2.415	"Control1"	0.348	1
688.1413	2.415	"Control1"	0.299	1
690.5573	2.421	"Control1"	0.371	1
692.9903	2.419	"Control1"	0.386	1
695.4233	2.412	"Control1"	0.513	1
