"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.897	"IncongMix"	0.595	1
2.9023	2.149	"CongMix"	0.397	1
5.0543	2.783	"IncongMix"	0.565	1
7.8393	2.458	"CongMix"	0.356	1
10.3083	2.317	"IncongMix"	0.582	1
12.6433	2.005	"IncongMix"	0.671	1
14.6613	2.163	"CongMix"	0.429	1
16.8293	2.117	"CongMix"	0.565	1
18.9483	2.563	"CongMix"	0.462	1
21.5163	2.38	"CongMix"	0.446	1
23.9013	2.177	"CongMix"	0.493	1
26.0863	2.359	"IncongMix"	0.708	1
28.4553	2.82	"CongMix"	0.435	1
31.2903	2.85	"CongMix"	0.431	1
34.1433	2.272	"CongMix"	0.354	1
36.4283	2.798	"CongMix"	0.413	1
39.2303	2.097	"CongMix"	0.363	1
41.3313	2.896	"IncongMix"	0.494	1
44.2343	2.708	"IncongMix"	0.423	1
46.9523	2.603	"CongMix"	0.585	1
49.5713	1.943	"IncongMix"	0.542	1
51.5233	2.752	"IncongMix"	0.534	1
54.2913	2.182	"IncongMix"	0.581	1
56.4763	2.07	"IncongMix"	0.636	1
58.5613	2.353	"IncongMix"	0.535	1
60.9303	2.641	"CongMix"	0.422	1
63.5823	2.434	"CongMix"	0.466	1
66.0343	2.024	"CongMix"	0.806	1
68.0693	2.746	"IncongMix"	0.611	1
70.8213	2.564	"IncongMix"	0.363	0
73.3893	2.691	"CongMix"	0.323	1
76.0913	2.499	"IncongMix"	0.548	1
78.5933	2.87	"IncongMix"	0.518	1
81.4793	2.581	"IncongMix"	0.496	1
84.0643	2.006	"IncongMix"	0.439	1
86.0823	2.86	"IncongMix"	0.525	1
88.9513	1.955	"CongMix"	0.504	1
90.9193	2.531	"CongMix"	0.496	1
93.4553	2.861	"CongMix"	0.392	1
96.3243	2.389	"CongMix"	0.338	1
98.7253	2.316	"CongMix"	0.465	1
101.0443	2.092	"IncongMix"	0.474	1
103.1463	2.448	"CongMix"	0.58	1
105.5973	2.751	"IncongMix"	0.633	1
108.3663	2.714	"CongMix"	0.496	1
111.0853	2.198	"CongMix"	0.513	1
113.2873	2.447	"IncongMix"	0.495	1
115.7393	2.206	"IncongMix"	0.555	1
117.9573	2.882	"IncongMix"	0.464	1
120.8423	2.119	"IncongMix"	0.435	1
122.9773	2.806	"CongMix"	0.588	1
125.7963	2.57	"CongMix"	0.401	1
128.3823	2.089	"CongMix"	0.471	1
130.4833	2.502	"IncongMix"	0.45	1
133.0023	2.13	"IncongMix"	0.595	1
135.1373	2.886	"CongMix"	0.684	1
138.0393	2.173	"IncongMix"	0.438	1
140.2243	2.241	"IncongMix"	0.589	1
142.4763	1.951	"CongMix"	0.4	1
144.4443	2.617	"CongMix"	0.432	1
147.0633	2.221	"CongMix"	0.469	1
149.2983	1.468	"CongMix"	0	0
151.6663	2.266	"IncongMix"	0.482	1
153.9343	2.247	"IncongMix"	0.462	1
156.1863	2.299	"IncongMix"	0.498	1
158.4883	2.631	"CongMix"	0.396	1
161.1233	1.997	"IncongMix"	0.512	1
163.1253	1.923	"IncongMix"	0.638	1
165.0603	2.237	"CongMix"	0.503	1
167.3113	2.725	"IncongMix"	0.54	1
170.0473	2.26	"CongMix"	0.476	1
172.3153	1.786	"IncongMix"	0.776	1
184.7583	2.428	"Neutral1"	0.46	1
187.1933	2.413	"Neutral1"	0.545	1
189.6123	2.404	"Neutral1"	0.47	1
192.0303	2.415	"Neutral1"	0.58	1
194.4493	2.421	"Neutral1"	0.369	1
196.8843	2.414	"Neutral1"	0.462	1
199.3033	2.426	"Neutral1"	0.491	1
201.7383	2.408	"Neutral1"	0.624	1
204.1563	2.414	"Neutral1"	0.629	1
206.5753	2.408	"Neutral1"	0.474	1
208.9933	2.423	"Neutral1"	0.504	1
211.4293	2.41	"Neutral1"	0.492	1
213.8473	2.414	"Neutral1"	0.546	1
216.2663	2.414	"Neutral1"	0.463	1
218.6843	2.419	"Neutral1"	0.501	1
221.1193	2.414	"Neutral1"	0.562	1
223.5383	2.417	"Neutral1"	0.399	1
225.9563	2.411	"Neutral1"	0.476	1
228.3753	2.421	"Neutral1"	0.353	0
230.8103	2.418	"Neutral1"	0.55	1
233.2453	2.404	"Neutral1"	0.619	1
235.6643	2.421	"Neutral1"	0.52	1
238.0993	2.414	"Neutral1"	0.429	1
240.5183	2.416	"Neutral1"	0.498	1
242.9363	2.423	"Neutral1"	0.472	1
245.3713	2.406	"Neutral1"	0.621	1
247.7903	2.422	"Neutral1"	0.537	1
250.2253	2.403	"Neutral1"	0.502	1
252.6433	2.424	"Neutral1"	0.572	1
255.0793	2.411	"Neutral1"	0.56	1
257.4973	2.411	"Neutral1"	0.526	1
259.9163	2.428	"Neutral1"	0.443	1
262.3513	2.406	"Neutral1"	0.472	1
264.7693	2.425	"Neutral1"	0.39	1
267.2053	2.415	"Neutral1"	0.53	1
269.6233	2.407	"Neutral1"	0.455	1
272.0423	2.418	"Neutral1"	0.516	1
274.4773	2.413	"Neutral1"	0.529	1
276.8953	2.411	"Neutral1"	0.743	1
279.3143	2.424	"Neutral1"	0.556	1
281.7493	2.403	"Neutral1"	0.401	1
284.1683	2.421	"Neutral1"	0.486	1
286.6033	2.423	"Neutral1"	0.555	1
289.0383	2.407	"Neutral1"	0.488	1
291.4573	2.411	"Neutral1"	0.46	1
293.8753	2.425	"Neutral1"	0.474	1
296.3103	2.415	"Neutral1"	0.447	1
298.7293	2.412	"Neutral1"	0.428	1
301.1473	2.408	"Neutral1"	0.49	1
303.5663	2.419	"Neutral1"	0.551	1
306.0013	2.415	"Neutral1"	0.58	1
308.4203	2.408	"Neutral1"	0.473	1
310.8383	2.416	"Neutral1"	0.431	1
313.2573	2.412	"Neutral1"	0.611	1
315.6753	2.422	"Neutral1"	0.337	1
318.1103	2.414	"Neutral1"	0.462	1
320.5293	2.421	"Neutral1"	0.403	0
322.9643	2.409	"Neutral1"	0.44	1
325.3833	2.413	"Neutral1"	0.445	1
327.8013	2.417	"Neutral1"	0.483	1
330.2363	2.419	"Neutral1"	0.384	1
332.6723	2.418	"Neutral1"	0.5	1
335.1073	2.412	"Neutral1"	0.544	1
337.5253	2.422	"Neutral1"	0.454	1
339.9603	2.4	"Neutral1"	0.499	1
342.3623	2.425	"Neutral1"	0.473	1
344.7983	2.421	"Neutral1"	0.453	1
347.2333	2.408	"Neutral1"	0.69	1
349.6513	2.41	"Neutral1"	0.608	1
352.0703	2.419	"Neutral1"	0.501	1
354.5053	2.414	"Neutral1"	0.53	1
356.9233	1.964	"Neutral1"	0.463	1
369.8503	2.512	"IncongMix"	0.56	1
372.3693	2.215	"IncongMix"	0.497	1
374.5873	2.441	"CongMix"	0.423	1
377.0393	2.098	"IncongMix"	0.563	1
379.1413	2.735	"IncongMix"	0.516	1
381.8933	2.743	"IncongMix"	0.524	1
384.6453	2.17	"IncongMix"	0.468	1
386.8303	2.252	"IncongMix"	0.451	1
389.0983	2.739	"IncongMix"	0.471	1
391.8503	2.633	"CongMix"	0.431	1
394.4863	2.625	"CongMix"	0.307	1
397.1213	2.711	"IncongMix"	0.392	0
399.8403	2.809	"CongMix"	0.44	1
402.6593	2.184	"IncongMix"	0.533	1
404.8603	2.298	"IncongMix"	0.58	1
407.1623	2.847	"CongMix"	0.846	1
410.0143	2.561	"CongMix"	0.426	1
412.5833	2.24	"CongMix"	0.505	1
414.8353	2.458	"IncongMix"	0.757	1
417.3033	2.803	"CongMix"	0.401	1
420.1223	2.824	"CongMix"	0.406	1
422.9573	2.583	"IncongMix"	0.498	1
425.5433	2.325	"IncongMix"	0.84	1
427.8783	2.074	"CongMix"	0.689	1
429.9633	2.182	"CongMix"	0.564	1
432.1483	2.603	"CongMix"	0.651	1
434.7673	1.501	"CongMix"	0	0
437.1683	2.057	"IncongMix"	0.639	1
439.2373	2.451	"CongMix"	0.65	1
441.7053	2.904	"IncongMix"	0.502	1
444.6243	2.697	"CongMix"	0.662	1
447.3263	2.702	"IncongMix"	0.6	1
450.0453	2.642	"CongMix"	0.457	1
452.6973	1.932	"IncongMix"	0.597	1
454.6323	1.935	"CongMix"	0.718	1
456.5833	1.952	"IncongMix"	0.535	1
458.5513	2.088	"CongMix"	0.487	1
460.6533	2.005	"IncongMix"	0.521	1
462.6713	2.253	"CongMix"	0.551	1
464.9403	2.556	"CongMix"	0.521	1
467.5083	2.332	"CongMix"	0.681	1
469.8433	1.996	"IncongMix"	0.762	1
471.8453	2.354	"IncongMix"	0.536	1
474.2133	2.223	"CongMix"	0.472	1
476.4483	2.683	"CongMix"	0.581	1
479.1343	2.159	"CongMix"	0.391	1
481.3023	2.525	"CongMix"	0.391	1
483.8373	2.563	"IncongMix"	0.512	1
486.4063	2.128	"CongMix"	0.51	1
488.5413	2.121	"IncongMix"	0.503	1
490.6763	2.115	"IncongMix"	0.664	1
492.7943	2.794	"IncongMix"	0.626	1
495.5963	2.909	"IncongMix"	0.624	1
498.5153	1.961	"CongMix"	0.409	1
500.4843	2.861	"IncongMix"	0.56	1
503.3523	1.922	"IncongMix"	0.588	1
505.2873	2.131	"CongMix"	0.413	1
507.4223	2.38	"CongMix"	0.446	1
509.8073	2.01	"IncongMix"	0.692	1
511.8263	2.379	"CongMix"	0.361	1
514.2113	2.521	"IncongMix"	0.536	1
516.7463	2.84	"CongMix"	0.689	1
519.5983	2.886	"CongMix"	0.501	1
522.5003	2.248	"IncongMix"	0.463	1
524.7523	2.867	"IncongMix"	0.715	1
527.6213	2.199	"CongMix"	0.614	1
529.8233	2.886	"IncongMix"	0.467	1
532.7253	2.261	"IncongMix"	0.493	1
534.9933	2.016	"CongMix"	0.481	1
537.0123	2.444	"CongMix"	0.726	1
539.4633	2.279	"CongMix"	0.627	1
541.7493	2.105	"IncongMix"	0.661	1
554.6253	2.417	"Congruent1"	0.448	1
557.0443	2.412	"Congruent1"	0.477	1
559.4623	2.43	"Congruent1"	0.379	1
561.8973	2.411	"Congruent1"	0.376	1
564.3163	2.41	"Congruent1"	0.509	1
566.7343	2.415	"Congruent1"	0.547	1
569.1533	2.414	"Congruent1"	0.496	1
571.5713	2.429	"Congruent1"	0.494	1
574.0073	2.407	"Congruent1"	0.489	1
576.4253	2.415	"Congruent1"	0.463	1
578.8443	2.411	"Congruent1"	0.46	1
581.2623	2.423	"Congruent1"	0.522	1
