"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
3e-04	2.415	"Congruent1"	0.53	1
2.4193	2.42	"Congruent1"	0.519	1
4.8543	2.422	"Congruent1"	0.404	1
7.2893	2.408	"Congruent1"	0.489	1
9.7083	2.422	"Congruent1"	0.454	1
12.1433	2.404	"Congruent1"	0.403	1
14.5613	2.417	"Congruent1"	0.465	1
16.9803	2.426	"Congruent1"	0.341	1
19.4153	2.416	"Congruent1"	0.482	1
21.8333	2.417	"Congruent1"	0.416	1
24.2523	2.406	"Congruent1"	0.405	1
26.6703	2.419	"Congruent1"	0.651	1
29.1063	2.414	"Congruent1"	0.479	1
31.5243	2.417	"Congruent1"	0.365	1
33.9433	2.415	"Congruent1"	0.514	1
36.3613	2.416	"Congruent1"	0.431	1
38.7803	2.413	"Congruent1"	0.428	1
41.1983	2.414	"Congruent1"	0.362	1
43.6173	2.412	"Congruent1"	0.527	1
46.0353	2.424	"Congruent1"	0.389	1
48.4703	2.418	"Congruent1"	0.466	1
50.8893	2.408	"Congruent1"	0.407	1
53.3073	2.413	"Congruent1"	0.428	1
55.7263	2.419	"Congruent1"	0.417	1
58.1613	2.408	"Congruent1"	0.374	1
60.5793	2.426	"Congruent1"	0.324	1
63.0153	2.405	"Congruent1"	0.304	1
65.4333	2.421	"Congruent1"	0.486	1
67.8683	2.412	"Congruent1"	0.427	1
70.2873	2.425	"Congruent1"	0.624	1
72.7223	2.404	"Congruent1"	0.42	1
75.1403	2.423	"Congruent1"	0.354	1
77.5763	2.414	"Congruent1"	0.446	1
79.9943	2.419	"Congruent1"	0.468	1
82.4293	2.415	"Congruent1"	0.513	1
84.8483	2.407	"Congruent1"	0.422	1
87.2663	2.419	"Congruent1"	0.668	1
89.7013	2.42	"Congruent1"	0.368	1
92.1373	2.409	"Congruent1"	0.524	1
94.5553	2.417	"Congruent1"	0.466	1
96.9903	2.412	"Congruent1"	0.327	1
99.4093	2.424	"Congruent1"	0.372	1
101.8443	2.401	"Congruent1"	0.449	1
104.2463	2.415	"Congruent1"	0.447	1
106.6643	2.418	"Congruent1"	0.317	1
109.0993	2.415	"Congruent1"	0.313	1
111.5183	2.427	"Congruent1"	0.526	1
113.9533	2.412	"Congruent1"	0.443	1
116.3723	2.407	"Congruent1"	0.456	1
118.7903	2.423	"Congruent1"	0.438	1
121.2253	2.415	"Congruent1"	0.363	1
123.6443	2.417	"Congruent1"	0.432	1
126.0623	2.415	"Congruent1"	0.413	1
128.4813	2.413	"Congruent1"	0.378	1
130.8993	2.412	"Congruent1"	0.344	1
133.3183	2.409	"Congruent1"	0.341	1
135.7363	2.427	"Congruent1"	0.443	1
138.1713	2.41	"Congruent1"	0.408	1
140.5903	2.413	"Congruent1"	0.445	1
143.0083	2.419	"Congruent1"	0.467	1
145.4443	2.409	"Congruent1"	0.758	1
147.8623	2.421	"Congruent1"	0.436	1
150.2973	2.419	"Congruent1"	0.401	1
152.7323	2.419	"Congruent1"	0.334	1
155.1683	2.411	"Congruent1"	0.41	1
157.5863	2.42	"Congruent1"	0.352	1
160.0213	2.412	"Congruent1"	0.477	1
162.4403	2.41	"Congruent1"	0.425	1
164.8583	2.411	"Congruent1"	0.343	1
167.2773	2.415	"Congruent1"	0.364	1
169.6953	2.416	"Congruent1"	0.298	1
172.1143	1.94	"Congruent1"	0.439	1
185.0573	2.754	"IncongMix"	0.535	1
187.8263	2.186	"IncongMix"	0.502	1
190.0273	2.115	"IncongMix"	0.613	1
192.1463	2.618	"CongMix"	0.566	1
194.7813	2.498	"IncongMix"	0.563	1
197.2833	2.388	"CongMix"	0.453	1
199.6853	2.24	"IncongMix"	0.506	1
201.9363	2.164	"CongMix"	0.479	1
204.1053	2.107	"IncongMix"	0.406	1
206.2233	2.179	"IncongMix"	0.544	1
208.4083	2.622	"CongMix"	0.471	1
211.0433	1.942	"IncongMix"	0.524	1
212.9953	2.439	"CongMix"	0.404	1
215.4473	2.885	"IncongMix"	0.4	1
218.3493	2.701	"IncongMix"	0.449	1
221.0683	1.946	"CongMix"	0.378	1
223.0193	2.178	"CongMix"	0.427	1
225.2043	2.382	"CongMix"	0.514	1
227.5893	2.517	"IncongMix"	0.633	1
230.1243	2.808	"CongMix"	0.49	1
232.9433	2.687	"CongMix"	0.319	1
235.6453	2	"IncongMix"	0.632	1
237.6473	2.852	"CongMix"	0.35	1
240.5163	2.258	"CongMix"	0.473	1
242.7843	2.85	"CongMix"	0.365	1
245.6363	2.793	"CongMix"	0.441	1
248.4383	2.077	"IncongMix"	0.559	1
250.5233	2.134	"CongMix"	0.466	1
252.6583	2.21	"IncongMix"	0.626	1
254.8763	2.264	"IncongMix"	0.496	1
257.1453	2.094	"IncongMix"	0.627	1
259.2463	2.881	"CongMix"	0.462	1
262.1323	1.927	"IncongMix"	0.576	1
264.0673	2.45	"CongMix"	0.481	1
266.5193	1.911	"IncongMix"	0.493	1
268.4373	2.309	"CongMix"	0.391	1
