onset	duration	trial_type	response_time	accuracy
3e-04	2.419	Congruent1	0.417	1
2.4363	2.412	Congruent1	0.477	1
4.8543	2.429	Congruent1	0.411	1
7.2893	2.412	Congruent1	0.36	1
9.7083	2.415	Congruent1	0.364	1
12.1263	2.41	Congruent1	0.458	1
14.5453	2.409	Congruent1	0.391	1
16.9633	2.422	Congruent1	0.437	1
19.3983	2.416	Congruent1	0.298	1
21.8173	2.42	Congruent1	0.519	1
24.2523	2.405	Congruent1	0.404	1
26.6703	2.413	Congruent1	0.545	1
29.0893	2.429	Congruent1	0.478	1
31.5243	2.407	Congruent1	0.539	1
33.9433	2.411	Congruent1	0.36	1
36.3613	2.416	Congruent1	0.414	1
38.7803	2.425	Congruent1	0.507	1
41.2153	2.401	Congruent1	0.416	1
43.6333	2.425	Congruent1	0.341	1
46.0683	2.419	Congruent1	0.45	1
48.5043	2.402	Congruent1	0.534	1
50.9223	2.419	Congruent1	0.468	1
53.3573	2.419	Congruent1	0.385	1
55.7923	2.413	Congruent1	0.278	1
58.2113	2.423	Congruent1	0.355	1
60.6463	2.412	Congruent1	0.343	1
63.0653	2.401	Congruent1	0.3	1
65.4833	2.415	Congruent1	0.33	1
67.9023	2.416	Congruent1	0.431	1
70.3203	2.417	Congruent1	0.365	1
72.7393	2.425	Congruent1	0.49	1
75.1743	2.403	Congruent1	0.335	1
77.5923	2.42	Congruent1	0.452	1
80.0273	2.42	Congruent1	0.385	1
82.4633	2.406	Congruent1	0.421	1
84.8813	2.414	Congruent1	0.379	1
87.3003	2.415	Congruent1	0.28	1
89.7183	2.419	Congruent1	0.334	1
92.1533	2.411	Congruent1	0.259	1
94.5723	2.427	Congruent1	0.375	1
97.0073	2.407	Congruent1	0.356	1
99.4253	2.423	Congruent1	0.538	1
101.8613	2.409	Congruent1	0.358	1
104.2793	2.415	Congruent1	0.396	1
106.6983	2.417	Congruent1	0.449	1
109.1333	2.403	Congruent1	0.502	1
111.5513	2.419	Congruent1	0.451	1
113.9863	2.413	Congruent1	0.328	1
116.4053	2.425	Congruent1	0.373	1
118.8403	2.414	Congruent1	0.362	1
121.2593	2.413	Congruent1	0.295	1
123.6773	2.405	Congruent1	0.453	1
126.0963	2.418	Congruent1	0.45	1
128.5313	2.417	Congruent1	0.399	1
130.9493	2.42	Congruent1	0.436	1
133.3843	2.411	Congruent1	0.409	1
135.8033	2.413	Congruent1	0.462	1
138.2213	2.42	Congruent1	0.452	1
140.6563	2.408	Congruent1	0.473	1
143.0753	2.419	Congruent1	0.334	1
145.5103	2.424	Congruent1	0.306	1
147.9453	2.411	Congruent1	0.359	1
150.3643	2.414	Congruent1	0.396	1
152.7823	2.412	Congruent1	0.41	1
155.2013	2.418	Congruent1	0.383	1
157.6363	2.406	Congruent1	0.372	1
160.0543	2.415	Congruent1	0.33	1
162.4733	2.423	Congruent1	0.255	1
164.9083	2.418	Congruent1	0.283	1
167.3433	2.414	Congruent1	0.496	1
169.7623	2.419	Congruent1	0.501	1
172.1973	1.951	Congruent1	0.45	1
185.1403	2.258	IncongMix	0.49	1
187.4083	2.283	CongMix	0.414	1
189.6943	2.51	IncongMix	0.408	1
192.2123	2.129	IncongMix	0.578	1
194.3473	2.001	IncongMix	0.483	1
196.3653	2.627	CongMix	0.425	1
199.0013	2.716	IncongMix	0.364	0
201.7193	2.8	CongMix	0.382	1
204.5213	2.669	CongMix	0.484	1
207.2073	2.649	CongMix	0.414	1
209.8593	1.939	IncongMix	0.538	1
211.8103	2.246	CongMix	0.411	1
214.0623	1.999	IncongMix	0.615	1
216.0633	2.638	CongMix	0.453	1
218.7153	1.918	IncongMix	0.601	1
220.6503	2.452	CongMix	0.434	1
223.1193	2.241	IncongMix	0.557	1
225.3703	2.45	CongMix	0.466	1
227.8223	2.318	CongMix	0.534	1
230.1573	2.895	IncongMix	0.543	1
233.0603	2.174	IncongMix	0.639	1
235.2453	2.394	CongMix	0.51	1
237.6463	2.171	CongMix	0.437	1
239.8313	2.161	CongMix	0.476	1
