onset	duration	trial_type	response_time	accuracy
3e-04	2.19	IncongMix	0.739	1
2.2023	2.223	CongMix	0.505	1
4.4373	2.082	CongMix	0.414	1
6.5223	2.152	CongMix	0.401	1
8.6903	2.713	IncongMix	0.361	0
11.4093	2.062	IncongMix	0.594	1
13.4773	2.889	IncongMix	0.854	1
16.3793	2.18	CongMix	0.496	1
18.5643	2.882	CongMix	0.447	1
21.4503	2.867	CongMix	0.465	1
24.3193	2.552	CongMix	0.467	1
26.8873	2.25	IncongMix	0.499	1
29.1393	2.103	CongMix	0.519	1
31.2573	2.12	IncongMix	0.553	1
33.3923	2.583	IncongMix	0.514	1
35.9783	2.257	CongMix	0.456	1
38.2463	1.999	IncongMix	0.764	1
40.2483	2.398	CongMix	0.53	1
42.6493	1.947	IncongMix	0.529	1
44.6013	2.245	IncongMix	0.577	1
46.8533	2.361	IncongMix	0.66	1
49.2213	2.087	IncongMix	0.636	1
51.3233	2.824	CongMix	0.422	1
54.1583	2.368	CongMix	0.467	1
56.5433	2.604	CongMix	0.386	1
59.1623	2.121	IncongMix	0.503	1
61.2973	2.611	CongMix	0.392	1
63.9163	2.64	CongMix	0.421	1
66.5683	2.738	IncongMix	0.553	1
69.3203	2.452	CongMix	0.417	1
71.7893	2.443	CongMix	0.459	1
74.2403	2.528	CongMix	0.576	1
76.7763	2.685	CongMix	0.416	1
79.4783	2.842	CongMix	0.49	1
82.3303	2.249	CongMix	0.414	1
84.5823	2.511	IncongMix	0.626	1
87.1003	2.121	CongMix	0.62	1
89.2353	2.567	IncongMix	0.565	1
91.8043	2.561	CongMix	0.492	1
94.3733	2.27	CongMix	0.618	1
96.6583	2.878	IncongMix	0.493	1
99.5433	1.949	CongMix	0.464	1
101.4953	1.913	IncongMix	0.528	1
103.4133	1.922	IncongMix	0.554	1
105.3483	2.793	IncongMix	0.491	1
108.1503	2.18	IncongMix	0.545	1
110.3353	2.905	IncongMix	0.536	1
113.2543	2.732	IncongMix	0.497	1
115.9893	2.369	IncongMix	0.434	1
118.3743	2.443	CongMix	0.392	1
120.8263	2.322	CongMix	0.404	1
123.1613	2.205	IncongMix	0.653	1
125.3803	2.797	CongMix	0.562	1
128.1823	2.326	IncongMix	0.424	1
130.5173	2.874	IncongMix	0.505	1
133.4033	1.946	CongMix	0.395	1
135.3543	2.446	IncongMix	0.428	1
137.8063	2.709	CongMix	0.424	1
140.5253	2.297	IncongMix	0.696	1
142.8263	2.746	IncongMix	0.611	1
145.5793	2.007	IncongMix	0.522	1
147.5973	2.721	IncongMix	0.536	1
150.3323	2.636	CongMix	0.401	1
152.9843	2.239	IncongMix	0.421	1
155.2363	2.012	IncongMix	0.361	1
157.2543	2.511	IncongMix	0.543	1
159.7733	2.025	CongMix	0.44	1
161.8083	2.38	CongMix	0.445	1
164.1933	2.2	CongMix	0.331	1
166.3953	2.144	CongMix	0.409	1
168.5463	2.805	CongMix	0.37	1
171.3653	2.41	IncongMix	0.431	1
184.7753	2.431	Control1	0.413	1
187.2103	2.405	Control1	0.337	1
189.6293	2.419	Control1	0.334	1
192.0643	2.417	Control1	0.299	1
194.4993	2.412	Control1	0.36	1
196.9183	2.417	Control1	0.349	1
199.3533	2.416	Control1	0.314	1
201.7723	2.41	Control1	0.375	1
204.1903	2.42	Control1	0.269	1
206.6253	2.422	Control1	0.37	1
209.0613	2.416	Control1	0.398	1
211.4793	2.399	Control1	0.331	1
213.8813	2.43	Control1	0.329	1
216.3163	2.403	Control1	0.334	1
218.7353	2.414	Control1	0.363	1
221.1533	2.424	Control1	0.289	1
223.5883	2.412	Control1	0.294	1
226.0073	2.415	Control1	0.347	1
228.4253	2.422	Control1	0.537	1
230.8613	2.408	Control1	0.373	1
233.2793	2.413	Control1	0.378	1
235.6983	2.413	Control1	0.295	1
238.1163	2.417	Control1	0.349	1
240.5353	2.42	Control1	0.418	1
242.9703	2.407	Control1	0.423	1
245.3883	2.428	Control1	0.293	1
247.8243	2.413	Control1	0.345	1
250.2423	2.406	Control1	0.271	1
252.6613	2.415	Control1	0.38	1
255.0793	2.426	Control1	0.258	1
257.5143	2.415	Control1	0.23	0
259.9333	2.419	Control1	0.451	1
262.3683	2.414	Control1	0.312	1
264.7873	2.402	Control1	0.301	1
267.2053	2.417	Control1	0.499	1
269.6243	2.426	Control1	0.408	1
272.0593	2.409	Control1	0.357	1
274.4783	2.41	Control1	0.442	1
276.8963	2.428	Control1	0.36	1
279.3313	2.41	Control1	0.508	1
281.7503	2.408	Control1	0.473	1
284.1683	2.418	Control1	0.567	1
286.6033	2.408	Control1	0.54	1
289.0223	2.42	Control1	0.385	1
291.4573	2.427	Control1	0.342	1
293.8923	2.399	Control1	0.331	1
296.2943	2.427	Control1	0.393	1
298.7293	2.409	Control1	0.374	1
301.1483	2.42	Control1	0.419	1
303.5833	2.419	Control1	0.351	1
306.0183	2.415	Control1	0.38	1
308.4373	2.41	Control1	0.409	1
310.8553	2.42	Control1	0.351	1
313.2913	2.406	Control1	0.371	1
315.7093	2.428	Control1	0.393	1
318.1443	2.41	Control1	0.358	1
320.5633	2.421	Control1	0.403	1
322.9983	2.411	Control1	0.392	1
325.4173	2.406	Control1	0.405	1
327.8353	2.428	Control1	0.41	1
330.2703	2.417	Control1	0.415	1
332.6893	2.406	Control1	0.388	1
335.1073	2.414	Control1	0.362	1
337.5263	2.413	Control1	0.295	1
339.9443	2.419	Control1	0.317	1
342.3803	2.423	Control1	0.305	1
344.8153	2.406	Control1	0.438	1
347.2333	2.419	Control1	0.3	1
349.6693	2.413	Control1	0.295	1
352.0873	2.417	Control1	0.365	1
354.5063	2.421	Control1	0.386	1
356.9413	1.78	Control1	0.279	1
369.8673	1.941	IncongMix	0.657	1
371.8193	2.885	IncongMix	0.6	1
374.7213	2.854	CongMix	0.402	1
377.5903	2.209	IncongMix	0.341	0
379.8083	2.695	IncongMix	0.611	1
382.5103	2.751	IncongMix	0.549	1
385.2633	1.998	IncongMix	0.58	1
387.2643	2.18	CongMix	0.579	1
389.4493	2.097	CongMix	0.562	1
391.5513	1.901	IncongMix	0.5	1
393.4693	2.903	CongMix	0.718	1
396.3883	2.225	IncongMix	0.574	1
398.6233	2.506	IncongMix	0.555	1
401.1413	2.619	CongMix	0.517	1
403.7773	2.879	IncongMix	0.561	1
406.6623	2.564	IncongMix	0.612	1
409.2313	2.249	IncongMix	0.531	1
411.4833	2.558	CongMix	0.407	1
414.0513	2.365	IncongMix	0.447	1
416.4203	2.514	IncongMix	0.446	1
418.9383	2.135	CongMix	0.367	1
421.0903	2.451	CongMix	0.399	1
423.5593	2.062	IncongMix	0.394	0
425.6273	1.952	CongMix	0.334	1
427.5953	2.254	CongMix	0.486	1
429.8633	2.188	IncongMix	0.554	1
432.0653	2.807	CongMix	0.472	1
434.8843	2.191	IncongMix	0.589	1
437.0863	2.44	CongMix	0.571	1
439.5383	2.684	CongMix	0.399	1
442.2233	2.523	CongMix	0.505	1
444.7583	2.26	IncongMix	0.842	1
447.0273	2.386	CongMix	0.501	1
449.4293	2.602	CongMix	0.467	1
452.0473	2.124	CongMix	0.473	1
454.1823	2.124	IncongMix	0.506	1
456.3173	1.999	IncongMix	0.531	1
458.3193	2.805	IncongMix	0.569	1
461.1383	1.997	IncongMix	0.646	1
463.1393	2.304	IncongMix	0.485	1
465.4583	2.29	CongMix	0.422	1
467.7593	2.62	CongMix	0.568	1
470.3953	2.862	IncongMix	0.444	1
473.2633	2.707	CongMix	0.456	1
475.9823	2.081	CongMix	0.497	1
478.0673	2.758	IncongMix	0.556	1
480.8363	2.553	CongMix	0.451	1
483.4053	2.313	IncongMix	0.562	1
485.7233	2.25	CongMix	0.548	1
487.9753	2.354	IncongMix	0.52	1
490.3433	2.384	CongMix	0.583	1
492.7453	2.01	CongMix	0.493	1
494.7633	2.894	IncongMix	0.475	1
497.6663	2.134	IncongMix	0.516	1
499.8173	2.588	IncongMix	0.437	1
502.4193	2.799	CongMix	0.531	1
505.2213	2.091	IncongMix	0.673	1
507.3233	2.216	CongMix	0.515	1
509.5413	1.551	IncongMix	0	0
511.9933	2.388	CongMix	0.437	1
