onset	duration	trial_type	response_time	accuracy
3e-04	2.423	Neutral1	0.539	1
2.4353	2.424	Neutral1	0.456	1
4.8713	2.408	Neutral1	0.34	0
7.2893	2.408	Neutral1	0.473	1
9.7083	2.414	Neutral1	0.446	1
12.1263	2.432	Neutral1	0.58	1
14.5623	2.399	Neutral1	0.448	1
16.9633	2.417	Neutral1	0.415	1
19.3823	2.423	Neutral1	0.572	1
21.8173	2.412	Neutral1	0.577	1
24.2363	2.408	Neutral1	0.59	1
26.6543	2.427	Neutral1	0.476	1
29.0893	2.417	Neutral1	0.449	1
31.5083	2.409	Neutral1	0.525	1
33.9263	2.423	Neutral1	0.555	1
36.3623	2.408	Neutral1	0.407	1
38.7803	2.41	Neutral1	0.525	1
41.1993	2.415	Neutral1	0.514	1
43.6173	2.421	Neutral1	0.536	1
46.0533	2.414	Neutral1	0.596	1
48.4713	2.416	Neutral1	0.514	1
50.8903	2.421	Neutral1	0.503	1
53.3253	2.412	Neutral1	0.628	1
55.7433	2.424	Neutral1	0.505	1
58.1793	2.414	Neutral1	0.413	1
60.5973	2.402	Neutral1	0.467	1
63.0163	2.428	Neutral1	0.56	1
65.4513	2.411	Neutral1	0.477	1
67.8693	2.413	Neutral1	0.395	1
70.2883	2.42	Neutral1	0.552	1
72.7233	2.413	Neutral1	0.645	1
75.1423	2.411	Neutral1	0.626	1
77.5603	2.414	Neutral1	0.512	1
79.9793	2.412	Neutral1	0.628	1
82.3973	2.424	Neutral1	0.49	1
84.8323	2.415	Neutral1	0.447	1
87.2513	2.413	Neutral1	0.444	1
89.6703	2.412	Neutral1	0.561	1
92.0883	2.424	Neutral1	0.623	1
94.5233	2.421	Neutral1	0.452	1
96.9593	2.401	Neutral1	0.6	1
99.3773	2.415	Neutral1	0.63	1
101.7963	2.419	Neutral1	0.467	1
104.2313	2.415	Neutral1	0.464	1
106.6493	2.426	Neutral1	0.541	1
109.0853	2.416	Neutral1	0.681	1
111.5033	2.415	Neutral1	0.663	1
113.9223	2.412	Neutral1	0.844	1
116.3403	2.42	Neutral1	0.802	1
118.7753	2.405	Neutral1	0.503	1
121.1943	1.517	Neutral1	0	0
123.6123	2.422	Neutral1	0.37	1
126.0483	2.404	Neutral1	0.486	1
128.4663	2.423	Neutral1	0.572	1
130.9013	2.411	Neutral1	0.56	1
133.3203	2.426	Neutral1	0.541	1
135.7553	2.413	Neutral1	0.778	1
138.1743	2.417	Neutral1	0.599	1
140.6093	2.411	Neutral1	0.46	1
143.0273	2.408	Neutral1	0.49	1
145.4463	2.418	Neutral1	0.399	1
147.8653	2.416	Neutral1	0.548	1
150.2833	2.421	Neutral1	0.386	1
152.7183	2.417	Neutral1	0.415	1
155.1373	2.415	Neutral1	0.531	1
157.5553	2.406	Neutral1	0.521	1
159.9743	2.426	Neutral1	0.558	1
162.4093	2.404	Neutral1	0.435	1
164.8283	2.422	Neutral1	0.504	1
167.2633	2.416	Neutral1	0.381	1
169.6813	2.417	Neutral1	0.499	1
