onset	duration	trial_type	response_time	accuracy
3e-04	2.242	IncongMix	0.592	1
2.2503	2.782	IncongMix	0.566	1
5.0333	2.448	CongMix	0.431	1
7.4833	2.564	CongMix	0.564	1
10.0493	2.583	IncongMix	0.566	1
12.6493	2.289	IncongMix	0.606	1
14.9483	2.095	CongMix	0.579	1
17.0483	2.518	IncongMix	0.735	1
19.5813	2.158	CongMix	0.458	1
21.7483	1.913	IncongMix	0.763	1
23.6643	2.252	CongMix	0.519	1
25.9303	2.903	IncongMix	0.653	1
28.8473	2.167	CongMix	0.567	1
31.0303	2.749	IncongMix	0.616	1
33.7963	2.737	IncongMix	0.77	1
36.5463	2.633	CongMix	0.5	1
39.1953	2.118	IncongMix	0.835	1
41.3283	2.225	CongMix	0.542	1
43.5613	2.699	CongMix	0.533	1
46.2613	2.079	IncongMix	0.696	1
48.3443	2.171	IncongMix	0.605	1
50.5273	2.863	IncongMix	0.614	1
53.3933	2.584	IncongMix	0.668	1
55.9933	2.129	CongMix	0.396	1
58.1263	1.199	IncongMix	0	0
60.2423	2.869	IncongMix	0.803	1
63.1253	1.217	IncongMix	0	0
65.2423	2.803	CongMix	0.587	1
68.0583	2.004	IncongMix	0.538	1
70.0743	2.094	CongMix	0.794	1
72.1743	2.279	CongMix	0.446	1
74.4573	2.644	CongMix	0.611	1
77.1073	1.941	IncongMix	0.441	1
79.0573	2.255	IncongMix	0.555	1
81.3233	2.375	CongMix	0.409	1
83.7063	2	IncongMix	0.634	1
85.7223	2.861	CongMix	0.578	1
88.5893	2.676	CongMix	0.526	1
91.2723	2.253	CongMix	0.403	1
93.5383	2.251	IncongMix	0.585	1
95.8043	2.797	CongMix	0.431	1
98.6043	2.802	CongMix	0.519	1
101.4203	1.93	IncongMix	0.647	1
103.3533	2.209	CongMix	0.426	1
105.5703	2.438	CongMix	0.505	1
108.0193	2.846	CongMix	0.463	1
110.8693	2.535	CongMix	0.485	1
113.4193	2.514	IncongMix	0.615	1
115.9353	2.73	IncongMix	0.547	1
118.6683	2.567	CongMix	0.534	1
121.2513	2.717	IncongMix	0.551	1
123.9843	2.186	IncongMix	0.586	1
126.1843	2.016	CongMix	0.466	1
128.2173	2.39	CongMix	0.424	1
130.6163	2.9	IncongMix	0.433	1
133.5333	2.007	IncongMix	0.524	1
135.5493	2.887	IncongMix	0.404	1
138.4493	2.707	IncongMix	0.624	1
141.1653	2.442	CongMix	0.492	1
143.6153	2.631	CongMix	0.482	1
146.2643	1.933	CongMix	0.417	1
148.2143	2.368	IncongMix	0.418	1
150.5973	2.115	CongMix	0.715	1
152.7303	2.327	CongMix	0.494	1
155.0633	2.881	CongMix	0.481	1
157.9463	2.622	CongMix	0.422	1
160.5793	1.951	CongMix	0.517	1
162.5463	2.38	CongMix	0.446	1
164.9293	2.447	IncongMix	0.647	1
167.3783	2.33	IncongMix	0.814	1
169.7113	2.194	IncongMix	0.744	1
171.9113	1.987	IncongMix	0.528	1
184.8093	2.408	Neutral1	0.558	1
187.2263	2.416	Neutral1	0.533	1
189.6593	2.418	Neutral1	0.635	1
192.0923	2.41	Neutral1	0.61	1
194.5083	2.409	Neutral1	0.426	1
196.9243	2.419	Neutral1	0.386	1
199.3573	2.424	Neutral1	0.425	1
201.7903	2.414	Neutral1	0.464	1
204.2073	2.406	Neutral1	0.423	1
206.6233	2.421	Neutral1	0.471	1
209.0563	2.417	Neutral1	0.517	1
211.4893	2.41	Neutral1	0.644	1
213.9053	2.408	Neutral1	0.508	1
216.3223	2.424	Neutral1	0.507	1
218.7553	2.418	Neutral1	0.618	1
221.1883	2.405	Neutral1	0.505	1
