onset	duration	trial_type	response_time	accuracy
3e-04	2.403	Congruent1	0.304	1
2.4163	2.418	Congruent1	0.352	1
4.8493	2.425	Congruent1	0.375	1
7.2833	2.408	Congruent1	0.341	1
9.6993	2.415	Congruent1	0.365	1
12.1153	2.417	Congruent1	0.301	1
14.5483	2.409	Congruent1	0.292	1
16.9653	2.411	Congruent1	0.378	1
19.3813	2.43	Congruent1	0.314	1
21.8143	2.404	Congruent1	0.321	1
24.2303	2.42	Congruent1	0.321	1
26.6633	2.413	Congruent1	0.28	1
29.0803	2.417	Congruent1	0.367	1
31.5133	2.408	Congruent1	0.342	1
33.9293	2.426	Congruent1	0.326	1
36.3623	2.408	Congruent1	0.309	1
38.7783	2.423	Congruent1	0.324	1
41.2113	2.412	Congruent1	0.379	1
43.6283	2.414	Congruent1	0.282	1
46.0443	2.42	Congruent1	0.354	1
48.4773	2.403	Congruent1	0.353	1
50.8943	2.426	Congruent1	0.392	1
53.3273	2.404	Congruent1	0.287	1
55.7433	2.421	Congruent1	0.255	1
58.1763	2.411	Congruent1	0.262	1
60.5923	2.415	Congruent1	0.349	1
63.0093	2.411	Congruent1	0.428	1
65.4253	2.422	Congruent1	0.356	1
67.8583	2.423	Congruent1	0.323	1
70.2913	2.407	Congruent1	0.258	1
72.7073	2.422	Congruent1	0.306	1
75.1403	2.407	Congruent1	0.257	1
77.5573	2.41	Congruent1	0.344	1
79.9733	2.422	Congruent1	0.472	1
82.4063	2.424	Congruent1	0.358	1
84.8393	2.408	Congruent1	0.325	1
87.2553	2.417	Congruent1	0.301	1
89.6883	2.408	Congruent1	0.308	1
92.1053	2.415	Congruent1	0.299	1
94.5213	2.425	Congruent1	0.323	1
96.9563	2.411	Congruent1	0.344	1
99.3713	2.422	Congruent1	0.289	1
101.8043	2.403	Congruent1	0.32	1
104.2203	2.419	Congruent1	0.319	1
106.6533	2.42	Congruent1	0.27	1
109.0863	2.417	Congruent1	0.301	1
111.5193	2.409	Congruent1	0.276	1
113.9353	2.417	Congruent1	0.268	1
116.3683	2.418	Congruent1	0.419	1
118.8013	2.418	Congruent1	0.402	1
121.2343	2.402	Congruent1	0.369	1
123.6513	2.427	Congruent1	0.36	1
126.0843	2.409	Congruent1	0.326	1
128.5003	2.411	Congruent1	0.262	1
130.9163	2.424	Congruent1	0.358	1
133.3493	2.417	Congruent1	0.301	1
135.7823	2.407	Congruent1	0.34	1
138.1993	2.421	Congruent1	0.371	1
140.6323	2.404	Congruent1	0.354	1
143.0483	2.421	Congruent1	0.338	1
145.4813	2.41	Congruent1	0.36	1
147.8983	2.417	Congruent1	0.367	1
150.3313	2.41	Congruent1	0.31	1
152.7473	2.418	Congruent1	0.318	1
155.1803	2.425	Congruent1	0.309	1
157.6133	2.416	Congruent1	0.3	1
160.0463	2.414	Congruent1	0.331	1
162.4623	2.408	Congruent1	0.291	1
164.8793	2.414	Congruent1	0.314	1
167.2953	2.423	Congruent1	0.273	1
169.7283	2.406	Congruent1	0.44	1
